rorg,rdes,Origin,Dest
19243,21475,Denver Intl                    ,Sacramento International       
22358,20277,Dallas-Fort Worth International,Sacramento International       
2,0,Mahlon Sweet                   ,Sacramento International       
53,56,Newark Intl                    ,Sacramento International       
3,3,Fresno Yosemite International  ,Sacramento International       
150,159,Spokane Intl                   ,Sacramento International       
664,872,Honolulu International         ,Sacramento International       
1050,1073,Washington Dulles International,Sacramento International       
2773,3132,George Bush Intercontinental   ,Sacramento International       
842,800,John F Kennedy Intl            ,Sacramento International       
19065,23192,McCarran International         ,Sacramento International       
42357,45828,Los Angeles International      ,Sacramento International       
562,579,Long Beach (Daugherty )        ,Sacramento International       
1340,1270,Kansas City International      ,Sacramento International       
964,722,Chicago Midway                 ,Sacramento International       
4,0,Rogue Valley International     ,Sacramento International       
6759,7843,Minneapolis-St Paul Intl       ,Sacramento International       
428,565,Metropolitan Oakland Internatio,Sacramento International       
222,214,Kahului                        ,Sacramento International       
94,63,Will Rogers World              ,Sacramento International       
21103,25725,Ontario International          ,Sacramento International       
20001,17749,Chicago O'Hare International   ,Sacramento International       
12460,14825,Portland Intl                  ,Sacramento International       
22094,24897,Phoenix Sky Harbor Internationa,Sacramento International       
796,431,Pittsburgh International       ,Sacramento International       
58,52,Palm Springs International     ,Sacramento International       
2,1,Redding Municipal              ,Sacramento International       
0,0,Roberts                        ,Sacramento International       
373,419,Reno/Tahoe International       ,Sacramento International       
28686,32141,San Diego International-Lindber,Sacramento International       
141,126,San Antonio International      ,Sacramento International       
47,89,Santa Barbara Municipal        ,Sacramento International       
1,1,Louisville International-Standi,Sacramento International       
21213,26810,Seattle-Tacoma Intl            ,Sacramento International       
6736,8094,San Francisco International    ,Sacramento International       
868,828,San Jose International         ,Sacramento International       
13758,16343,Salt Lake City Intl            ,Sacramento International       
13750,20292,John Wayne /Orange Co          ,Sacramento International       
3235,3634,Lambert-St Louis International ,Sacramento International       
93,42,Tulsa International            ,Sacramento International       
185,137,Tucson International           ,Sacramento International       
2320,3102,Los Angeles International      ,Santa Maria Pub/Capt G Allan Ha
1,0,Monterey Peninsula             ,Santa Maria Pub/Capt G Allan Ha
0,0,Santa Barbara Municipal        ,Santa Maria Pub/Capt G Allan Ha
1,0,San Luis Obispo Co-McChesney   ,Santa Maria Pub/Capt G Allan Ha
10,0,San Francisco International    ,Santa Maria Pub/Capt G Allan Ha
0,0,San Jose International         ,Santa Maria Pub/Capt G Allan Ha
1,0,Albuquerque International      ,John Wayne /Orange Co          
6868,6727,William B Hartsfield-Atlanta In,John Wayne /Orange Co          
16,54,Austin-Bergstrom International ,John Wayne /Orange Co          
23,92,Meadows                        ,John Wayne /Orange Co          
64,109,Burbank-Glendale-Pasadena      ,John Wayne /Orange Co          
1,0,MC Clellan-Palomar Airport     ,John Wayne /Orange Co          
695,672,Cincinnati Northern Kentucky In,John Wayne /Orange Co          
18158,18408,Denver Intl                    ,John Wayne /Orange Co          
34053,33963,Dallas-Fort Worth International,John Wayne /Orange Co          
3477,3571,Detroit Metropolitan-Wayne Coun,John Wayne /Orange Co          
3148,4056,Newark Intl                    ,John Wayne /Orange Co          
0,0,Fresno Yosemite International  ,John Wayne /Orange Co          
263,320,Honolulu International         ,John Wayne /Orange Co          
210,121,Washington Dulles International,John Wayne /Orange Co          
9193,10076,George Bush Intercontinental   ,John Wayne /Orange Co          
543,591,John F Kennedy Intl            ,John Wayne /Orange Co          
347,347,Kona International At Keahole  ,John Wayne /Orange Co          
13817,23185,McCarran International         ,John Wayne /Orange Co          
2878,4061,Los Angeles International      ,John Wayne /Orange Co          
402,297,Chicago Midway                 ,John Wayne /Orange Co          
63,89,Memphis International          ,John Wayne /Orange Co          
1,0,Modesto City-County-Harry Sham ,John Wayne /Orange Co          
7225,9580,Minneapolis-St Paul Intl       ,John Wayne /Orange Co          
24367,34005,Metropolitan Oakland Internatio,John Wayne /Orange Co          
290,312,Kahului                        ,John Wayne /Orange Co          
244,280,Ontario International          ,John Wayne /Orange Co          
29856,27875,Chicago O'Hare International   ,John Wayne /Orange Co          
4394,7226,Portland Intl                  ,John Wayne /Orange Co          
52,44,Philadelphia Intl              ,John Wayne /Orange Co          
25716,34154,Phoenix Sky Harbor Internationa,John Wayne /Orange Co          
3495,2874,Pittsburgh International       ,John Wayne /Orange Co          
85,167,Palm Springs International     ,John Wayne /Orange Co          
436,827,Reno/Tahoe International       ,John Wayne /Orange Co          
397,540,San Diego International-Lindber,John Wayne /Orange Co          
12003,18659,Seattle-Tacoma Intl            ,John Wayne /Orange Co          
28359,34300,San Francisco International    ,John Wayne /Orange Co          
21978,30385,San Jose International         ,John Wayne /Orange Co          
12824,14544,Salt Lake City Intl            ,John Wayne /Orange Co          
11389,18338,Sacramento International       ,John Wayne /Orange Co          
6531,7029,Lambert-St Louis International ,John Wayne /Orange Co          
212,522,Tucson International           ,John Wayne /Orange Co          
171,212,William B Hartsfield-Atlanta In,Moore County                   
0,0,Austin-Bergstrom International ,Capital                        
2,0,Yeager                         ,Capital                        
140,147,Washington Dulles International,Capital                        
1,0,Wichita Mid-Continent          ,Capital                        
0,0,Will Rogers World              ,Capital                        
1885,1719,Chicago O'Hare International   ,Capital                        
1,0,San Antonio International      ,Capital                        
1,0,Savannah International         ,Capital                        
0,0,Springfield-Branson Regional   ,Capital                        
0,0,Lambert-St Louis International ,Capital                        
1969,3402,Guam International             ,Tinian International Airport   
3342,5143,Dallas-Fort Worth International,Sheppard AFB/Wichita Falls Muni
1,0,Salt Lake City Intl            ,Sheppard AFB/Wichita Falls Muni
22473,26119,William B Hartsfield-Atlanta In,Sarasota Bradenton Internationa
47,41,Nashville International        ,Sarasota Bradenton Internationa
82,154,Gen Edw L Logan Intl           ,Sarasota Bradenton Internationa
486,502,Baltimore-Washington Internatio,Sarasota Bradenton Internationa
795,962,Cleveland-Hopkins Intl         ,Sarasota Bradenton Internationa
8602,8525,Charlotte/Douglas International,Sarasota Bradenton Internationa
4467,4283,Cincinnati Northern Kentucky In,Sarasota Bradenton Internationa
60,48,Ronald Reagan Washington Nation,Sarasota Bradenton Internationa
964,630,Dallas-Fort Worth International,Sarasota Bradenton Internationa
4270,4906,Detroit Metropolitan-Wayne Coun,Sarasota Bradenton Internationa
4636,5359,Newark Intl                    ,Sarasota Bradenton Internationa
1,0,Key West International         ,Sarasota Bradenton Internationa
20,86,Fort Lauderdale-Hollywood Int'l,Sarasota Bradenton Internationa
117,141,Washington Dulles International,Sarasota Bradenton Internationa
801,592,George Bush Intercontinental   ,Sarasota Bradenton Internationa
273,382,Indianapolis International     ,Sarasota Bradenton Internationa
291,412,John F Kennedy Intl            ,Sarasota Bradenton Internationa
600,663,LaGuardia                      ,Sarasota Bradenton Internationa
4207,4947,Orlando International          ,Sarasota Bradenton Internationa
823,996,Chicago Midway                 ,Sarasota Bradenton Internationa
430,695,Memphis International          ,Sarasota Bradenton Internationa
139,339,Miami International            ,Sarasota Bradenton Internationa
32,58,Minneapolis-St Paul Intl       ,Sarasota Bradenton Internationa
884,920,Chicago O'Hare International   ,Sarasota Bradenton Internationa
280,645,Palm Beach International       ,Sarasota Bradenton Internationa
2054,1850,Philadelphia Intl              ,Sarasota Bradenton Internationa
1472,1187,Pittsburgh International       ,Sarasota Bradenton Internationa
2933,2741,Raleigh-Durham International   ,Sarasota Bradenton Internationa
1,0,Greater Rochester Int'l        ,Sarasota Bradenton Internationa
5456,6853,Southwest Florida International,Sarasota Bradenton Internationa
1,1,Savannah International         ,Sarasota Bradenton Internationa
1,1,Luis Munoz Marin International ,Sarasota Bradenton Internationa
3194,3029,Lambert-St Louis International ,Sarasota Bradenton Internationa
756,1002,Tampa International            ,Sarasota Bradenton Internationa
9498,13903,Albuquerque International      ,Lambert-St Louis International 
46,122,Waterloo Municipal             ,Lambert-St Louis International 
238,241,Ted Stevens Anchorage Internati,Lambert-St Louis International 
31903,40241,William B Hartsfield-Atlanta In,Lambert-St Louis International 
1974,5358,Austin-Bergstrom International ,Lambert-St Louis International 
4100,8519,Bradley International          ,Lambert-St Louis International 
837,1232,Birmingham International       ,Lambert-St Louis International 
5476,11952,Nashville International        ,Lambert-St Louis International 
12050,16327,Gen Edw L Logan Intl           ,Lambert-St Louis International 
730,902,Burbank-Glendale-Pasadena      ,Lambert-St Louis International 
17273,19692,Baltimore-Washington Internatio,Lambert-St Louis International 
3796,10094,Eastern Iowa                   ,Lambert-St Louis International 
16431,22720,Cleveland-Hopkins Intl         ,Lambert-St Louis International 
12568,17385,Charlotte/Douglas International,Lambert-St Louis International 
11557,17318,Port Columbus Intl             ,Lambert-St Louis International 
186,825,University of Illinois-Willard ,Lambert-St Louis International 
2917,5726,City of Colorado Springs Muni  ,Lambert-St Louis International 
8813,15565,Cincinnati Northern Kentucky In,Lambert-St Louis International 
2673,2160,Dallas Love                    ,Lambert-St Louis International 
5445,10606,James M Cox Dayton Intl        ,Lambert-St Louis International 
16361,20272,Ronald Reagan Washington Nation,Lambert-St Louis International 
24323,27372,Denver Intl                    ,Lambert-St Louis International 
2276,3204,Detroit City                   ,Lambert-St Louis International 
31152,40457,Dallas-Fort Worth International,Lambert-St Louis International 
3931,10665,Des Moines International       ,Lambert-St Louis International 
31636,39983,Detroit Metropolitan-Wayne Coun,Lambert-St Louis International 
127,300,El Paso International          ,Lambert-St Louis International 
0,0,Evansville Regional            ,Lambert-St Louis International 
15746,21288,Newark Intl                    ,Lambert-St Louis International 
5537,7557,Fort Lauderdale-Hollywood Int'l,Lambert-St Louis International 
1563,4038,Joe Foss                       ,Lambert-St Louis International 
77,283,Kent County International      ,Lambert-St Louis International 
155,272,Yampa Valley                   ,Lambert-St Louis International 
1605,2123,Honolulu International         ,Lambert-St Louis International 
23790,28435,William P Hobby                ,Lambert-St Louis International 
0,0,Huntsville International       ,Lambert-St Louis International 
3864,8048,Washington Dulles International,Lambert-St Louis International 
10975,14459,George Bush Intercontinental   ,Lambert-St Louis International 
4172,10939,Wichita Mid-Continent          ,Lambert-St Louis International 
15682,22669,Indianapolis International     ,Lambert-St Louis International 
441,841,Jackson International          ,Lambert-St Louis International 
2017,5605,Jacksonville International     ,Lambert-St Louis International 
10103,10486,John F Kennedy Intl            ,Lambert-St Louis International 
11382,15028,McCarran International         ,Lambert-St Louis International 
14616,18273,Los Angeles International      ,Lambert-St Louis International 
1,1,Lubbock International          ,Lambert-St Louis International 
66,409,Blue Grass                     ,Lambert-St Louis International 
14153,18244,LaGuardia                      ,Lambert-St Louis International 
246,314,Long Beach (Daugherty )        ,Lambert-St Louis International 
13410,22513,Adams                          ,Lambert-St Louis International 
2063,5552,Lincoln Municipal              ,Lambert-St Louis International 
0,0,La Crosse Municipal            ,Lambert-St Louis International 
28270,40748,Kansas City International      ,Lambert-St Louis International 
15016,18828,Orlando International          ,Lambert-St Louis International 
307,1187,Harrisburg Intl                ,Lambert-St Louis International 
40327,46968,Chicago Midway                 ,Lambert-St Louis International 
6196,9887,Memphis International          ,Lambert-St Louis International 
8132,11891,Miami International            ,Lambert-St Louis International 
6197,12375,General Mitchell International ,Lambert-St Louis International 
3383,8211,Quad City                      ,Lambert-St Louis International 
413,1486,Dane County Regional           ,Lambert-St Louis International 
18767,32206,Minneapolis-St Paul Intl       ,Lambert-St Louis International 
5865,10847,New Orleans International      ,Lambert-St Louis International 
331,371,Kahului                        ,Lambert-St Louis International 
11898,19014,Will Rogers World              ,Lambert-St Louis International 
8930,15361,Eppley Airfield                ,Lambert-St Louis International 
3090,5344,Ontario International          ,Lambert-St Louis International 
53840,59375,Chicago O'Hare International   ,Lambert-St Louis International 
2476,6120,Norfolk International          ,Lambert-St Louis International 
1349,2256,Palm Beach International       ,Lambert-St Louis International 
2715,4991,Portland Intl                  ,Lambert-St Louis International 
10922,15480,Philadelphia Intl              ,Lambert-St Louis International 
30614,34059,Phoenix Sky Harbor Internationa,Lambert-St Louis International 
726,2675,Greater Peoria Regional        ,Lambert-St Louis International 
14446,19337,Pittsburgh International       ,Lambert-St Louis International 
148,226,Palm Springs International     ,Lambert-St Louis International 
3512,8425,Raleigh-Durham International   ,Lambert-St Louis International 
625,1001,Richmond International         ,Lambert-St Louis International 
661,1441,Reno/Tahoe International       ,Lambert-St Louis International 
2,0,Roanoke Regional/ Woodrum      ,Lambert-St Louis International 
3070,5317,Southwest Florida International,Lambert-St Louis International 
6642,9568,San Diego International-Lindber,Lambert-St Louis International 
4378,9568,San Antonio International      ,Lambert-St Louis International 
11182,18770,Louisville International-Standi,Lambert-St Louis International 
9388,12537,Seattle-Tacoma Intl            ,Lambert-St Louis International 
10636,14167,San Francisco International    ,Lambert-St Louis International 
3229,7742,Springfield-Branson Regional   ,Lambert-St Louis International 
987,2676,Shreveport Regional            ,Lambert-St Louis International 
3102,5872,San Jose International         ,Lambert-St Louis International 
784,1150,Luis Munoz Marin International ,Lambert-St Louis International 
15296,19078,Salt Lake City Intl            ,Lambert-St Louis International 
1863,3068,Sacramento International       ,Lambert-St Louis International 
3483,5559,John Wayne /Orange Co          ,Lambert-St Louis International 
1096,2326,Sarasota Bradenton Internationa,Lambert-St Louis International 
81,212,Sioux Gateway                  ,Lambert-St Louis International 
823,2025,Syracuse-Hancock Intl          ,Lambert-St Louis International 
175,865,Toledo Express                 ,Lambert-St Louis International 
9942,13902,Tampa International            ,Lambert-St Louis International 
12364,21238,Tulsa International            ,Lambert-St Louis International 
1060,1688,Tucson International           ,Lambert-St Louis International 
747,2462,McGhee-Tyson                   ,Lambert-St Louis International 
5965,5394,William B Hartsfield-Atlanta In,Cyril E. King                  
293,275,Gen Edw L Logan Intl           ,Cyril E. King                  
1405,1299,Charlotte/Douglas International,Cyril E. King                  
6,15,Detroit Metropolitan-Wayne Coun,Cyril E. King                  
1204,1846,Newark Intl                    ,Cyril E. King                  
227,255,Washington Dulles International,Cyril E. King                  
2882,3890,John F Kennedy Intl            ,Cyril E. King                  
11,19,LaGuardia                      ,Cyril E. King                  
282,279,Orlando International          ,Cyril E. King                  
4218,5170,Miami International            ,Cyril E. King                  
204,238,Chicago O'Hare International   ,Cyril E. King                  
1909,1605,Philadelphia Intl              ,Cyril E. King                  
715,741,Raleigh-Durham International   ,Cyril E. King                  
2723,3847,Luis Munoz Marin International ,Cyril E. King                  
973,1315,Henry E. Rohlsen               ,Cyril E. King                  
127,126,William B Hartsfield-Atlanta In,Henry E. Rohlsen               
134,98,Charlotte/Douglas International,Henry E. Rohlsen               
112,86,John F Kennedy Intl            ,Henry E. Rohlsen               
1,0,Orlando International          ,Henry E. Rohlsen               
1892,2736,Miami International            ,Henry E. Rohlsen               
121,128,Raleigh-Durham International   ,Henry E. Rohlsen               
981,1515,Luis Munoz Marin International ,Henry E. Rohlsen               
5564,6980,Cyril E. King                  ,Henry E. Rohlsen               
37,40,Boise Air Terminal             ,Friedman Memorial              
10,1,Los Angeles International      ,Friedman Memorial              
4373,5579,Salt Lake City Intl            ,Friedman Memorial              
1,1,Joslin Field - Magic Valley    ,Friedman Memorial              
360,428,Eastern Iowa                   ,Sioux Gateway                  
60,87,Denver Intl                    ,Sioux Gateway                  
11,12,Hector International           ,Sioux Gateway                  
34,256,Joe Foss                       ,Sioux Gateway                  
2041,2845,Lincoln Municipal              ,Sioux Gateway                  
152,303,Quad City                      ,Sioux Gateway                  
1395,1973,Minneapolis-St Paul Intl       ,Sioux Gateway                  
161,312,Eppley Airfield                ,Sioux Gateway                  
179,138,Chicago O'Hare International   ,Sioux Gateway                  
231,363,Phoenix Sky Harbor Internationa,Sioux Gateway                  
23,19,Rapid City Regional            ,Sioux Gateway                  
1,0,Salt Lake City Intl            ,Sioux Gateway                  
706,1190,Lambert-St Louis International ,Sioux Gateway                  
11,29,Albany Cty                     ,Stewart                        
4868,5031,William B Hartsfield-Atlanta In,Stewart                        
0,1,Bradley International          ,Stewart                        
178,349,Bangor International           ,Stewart                        
0,0,Gen Edw L Logan Intl           ,Stewart                        
2,2,Buffalo Niagara Intl           ,Stewart                        
149,140,Baltimore-Washington Internatio,Stewart                        
536,553,Charlotte/Douglas International,Stewart                        
1768,2116,Cincinnati Northern Kentucky In,Stewart                        
85,97,Dallas-Fort Worth International,Stewart                        
247,345,Detroit Metropolitan-Wayne Coun,Stewart                        
1,4,Newark Intl                    ,Stewart                        
278,466,Fort Lauderdale-Hollywood Int'l,Stewart                        
2,2,Westchester Cty                ,Stewart                        
660,1032,Washington Dulles International,Stewart                        
1,1,Indianapolis International     ,Stewart                        
1,0,Long Island - MacArthur        ,Stewart                        
0,1,John F Kennedy Intl            ,Stewart                        
9,12,LaGuardia                      ,Stewart                        
367,478,Orlando International          ,Stewart                        
1,0,Miami International            ,Stewart                        
9060,10275,Chicago O'Hare International   ,Stewart                        
85,123,Palm Beach International       ,Stewart                        
87,106,Philadelphia Intl              ,Stewart                        
3639,2836,Pittsburgh International       ,Stewart                        
2492,2595,Raleigh-Durham International   ,Stewart                        
1,2,Greater Rochester Int'l        ,Stewart                        
123,151,Tampa International            ,Stewart                        
103,131,Albany Cty                     ,Syracuse-Hancock Intl          
9483,10027,William B Hartsfield-Atlanta In,Syracuse-Hancock Intl          
1966,1922,Bradley International          ,Syracuse-Hancock Intl          
37,155,Bangor International           ,Syracuse-Hancock Intl          
4794,5325,Gen Edw L Logan Intl           ,Syracuse-Hancock Intl          
217,356,Burlington International       ,Syracuse-Hancock Intl          
2079,2201,Buffalo Niagara Intl           ,Syracuse-Hancock Intl          
4784,4686,Baltimore-Washington Internatio,Syracuse-Hancock Intl          
2500,3079,Cleveland-Hopkins Intl         ,Syracuse-Hancock Intl          
5304,4648,Charlotte/Douglas International,Syracuse-Hancock Intl          
5573,6385,Cincinnati Northern Kentucky In,Syracuse-Hancock Intl          
1,1,James M Cox Dayton Intl        ,Syracuse-Hancock Intl          
8258,8397,Ronald Reagan Washington Nation,Syracuse-Hancock Intl          
453,483,Dallas-Fort Worth International,Syracuse-Hancock Intl          
9773,13788,Detroit Metropolitan-Wayne Coun,Syracuse-Hancock Intl          
519,552,Elmira/Corning Regional        ,Syracuse-Hancock Intl          
8971,10477,Newark Intl                    ,Syracuse-Hancock Intl          
29,23,Fort Lauderdale-Hollywood Int'l,Syracuse-Hancock Intl          
1965,1946,Washington Dulles International,Syracuse-Hancock Intl          
1068,1124,Long Island - MacArthur        ,Syracuse-Hancock Intl          
668,456,Tompkins Cty                   ,Syracuse-Hancock Intl          
4439,4666,John F Kennedy Intl            ,Syracuse-Hancock Intl          
9996,8715,LaGuardia                      ,Syracuse-Hancock Intl          
2131,2049,Orlando International          ,Syracuse-Hancock Intl          
24784,25521,Chicago O'Hare International   ,Syracuse-Hancock Intl          
13595,13305,Philadelphia Intl              ,Syracuse-Hancock Intl          
11959,12437,Pittsburgh International       ,Syracuse-Hancock Intl          
0,1,Theodore F Green State         ,Syracuse-Hancock Intl          
2416,2940,Raleigh-Durham International   ,Syracuse-Hancock Intl          
7160,8171,Greater Rochester Int'l        ,Syracuse-Hancock Intl          
12,14,Luis Munoz Marin International ,Syracuse-Hancock Intl          
1313,1826,Lambert-St Louis International ,Syracuse-Hancock Intl          
521,532,Tampa International            ,Syracuse-Hancock Intl          
586,536,Oneida Cty                     ,Syracuse-Hancock Intl          
99,179,Phoenix Sky Harbor Internationa,Telluride Regional             
21916,23789,William B Hartsfield-Atlanta In,Tallahassee Regional           
5765,5879,Charlotte/Douglas International,Tallahassee Regional           
391,453,Cincinnati Northern Kentucky In,Tallahassee Regional           
280,615,Dallas-Fort Worth International,Tallahassee Regional           
185,220,Fort Lauderdale-Hollywood Int'l,Tallahassee Regional           
6,7,Gainesville Regional           ,Tallahassee Regional           
0,0,Washington Dulles International,Tallahassee Regional           
1262,1107,George Bush Intercontinental   ,Tallahassee Regional           
113,313,John F Kennedy Intl            ,Tallahassee Regional           
2642,3414,Orlando International          ,Tallahassee Regional           
312,398,Memphis International          ,Tallahassee Regional           
3748,4546,Miami International            ,Tallahassee Regional           
15,43,Palm Beach International       ,Tallahassee Regional           
1,1,Panama City-Bay County Internat,Tallahassee Regional           
4617,5780,Tampa International            ,Tallahassee Regional           
6238,7419,William B Hartsfield-Atlanta In,Toledo Express                 
0,0,Lovell                         ,Toledo Express                 
2601,3003,Cincinnati Northern Kentucky In,Toledo Express                 
1770,1623,James M Cox Dayton Intl        ,Toledo Express                 
29,46,Dallas-Fort Worth International,Toledo Express                 
1725,2222,Fort Wayne International       ,Toledo Express                 
1,0,Kent County International      ,Toledo Express                 
3793,4172,Chicago O'Hare International   ,Toledo Express                 
7680,7662,Pittsburgh International       ,Toledo Express                 
345,807,Lambert-St Louis International ,Toledo Express                 
1495,1221,Albuquerque International      ,Tampa International            
196,102,Albany Cty                     ,Tampa International            
375,487,Naples Municipal               ,Tampa International            
57265,59401,William B Hartsfield-Atlanta In,Tampa International            
1641,1416,Austin-Bergstrom International ,Tampa International            
5285,5243,Bradley International          ,Tampa International            
3312,3601,Birmingham International       ,Tampa International            
9601,9491,Nashville International        ,Tampa International            
14308,14402,Gen Edw L Logan Intl           ,Tampa International            
643,504,Buffalo Niagara Intl           ,Tampa International            
20691,18779,Baltimore-Washington Internatio,Tampa International            
223,217,Columbia Metropolitan          ,Tampa International            
267,361,Akron-Canton Regional          ,Tampa International            
140,136,Charleston AFB/International   ,Tampa International            
5525,6977,Cleveland-Hopkins Intl         ,Tampa International            
30238,27872,Charlotte/Douglas International,Tampa International            
4506,4903,Port Columbus Intl             ,Tampa International            
13836,14287,Cincinnati Northern Kentucky In,Tampa International            
2915,2627,James M Cox Dayton Intl        ,Tampa International            
11577,11316,Ronald Reagan Washington Nation,Tampa International            
7823,7424,Denver Intl                    ,Tampa International            
32446,30647,Dallas-Fort Worth International,Tampa International            
17554,18420,Detroit Metropolitan-Wayne Coun,Tampa International            
21014,20886,Newark Intl                    ,Tampa International            
24807,30036,Fort Lauderdale-Hollywood Int'l,Tampa International            
484,668,Bishop                         ,Tampa International            
329,622,Gulfport-Biloxi Regional       ,Tampa International            
122,203,Kent County International      ,Tampa International            
2893,3391,Piedmont Triad International   ,Tampa International            
146,151,Greenville-Spartanburg         ,Tampa International            
1262,831,William P Hobby                ,Tampa International            
80,73,Westchester Cty                ,Tampa International            
149,128,Huntsville International       ,Tampa International            
9884,10121,Washington Dulles International,Tampa International            
14769,15421,George Bush Intercontinental   ,Tampa International            
5955,6027,Indianapolis International     ,Tampa International            
1970,1762,Long Island - MacArthur        ,Tampa International            
6100,6894,Jacksonville International     ,Tampa International            
14013,14953,John F Kennedy Intl            ,Tampa International            
5124,4943,McCarran International         ,Tampa International            
7902,6512,Los Angeles International      ,Tampa International            
13,8,Blue Grass                     ,Tampa International            
19888,19684,LaGuardia                      ,Tampa International            
1622,1469,Kansas City International      ,Tampa International            
8201,10516,Orlando International          ,Tampa International            
5355,4698,Chicago Midway                 ,Tampa International            
8373,9761,Memphis International          ,Tampa International            
1697,1604,Manchester                     ,Tampa International            
16804,21502,Miami International            ,Tampa International            
286,595,General Mitchell International ,Tampa International            
45,187,Melbourne International        ,Tampa International            
8406,9558,Minneapolis-St Paul Intl       ,Tampa International            
11283,12828,New Orleans International      ,Tampa International            
23260,22511,Chicago O'Hare International   ,Tampa International            
385,201,Norfolk International          ,Tampa International            
3795,4912,Palm Beach International       ,Tampa International            
0,0,Portland Intl                  ,Tampa International            
4,11,Newport News/Williamsburg Inter,Tampa International            
28744,25481,Philadelphia Intl              ,Tampa International            
3263,2971,Phoenix Sky Harbor Internationa,Tampa International            
1,1,St. Petersburg-Clearwater Inter,Tampa International            
19224,17639,Pittsburgh International       ,Tampa International            
2453,2303,Pensacola Regional             ,Tampa International            
2104,2010,Theodore F Green State         ,Tampa International            
6688,6538,Raleigh-Durham International   ,Tampa International            
76,92,Richmond International         ,Tampa International            
124,384,Greater Rochester Int'l        ,Tampa International            
1062,2364,Southwest Florida International,Tampa International            
1440,1242,San Antonio International      ,Tampa International            
1228,1170,Louisville International-Standi,Tampa International            
1692,2615,Luis Munoz Marin International ,Tampa International            
381,700,Salt Lake City Intl            ,Tampa International            
445,1137,Sarasota Bradenton Internationa,Tampa International            
15347,15065,Lambert-St Louis International ,Tampa International            
117,107,Stewart                        ,Tampa International            
607,501,Syracuse-Hancock Intl          ,Tampa International            
6195,5860,Tallahassee Regional           ,Tampa International            
213,205,McGhee-Tyson                   ,Tampa International            
6905,7418,William B Hartsfield-Atlanta In,Tri-Cities Regional            
0,0,Asheville Regional             ,Tri-Cities Regional            
9597,10182,Charlotte/Douglas International,Tri-Cities Regional            
1448,1631,Cincinnati Northern Kentucky In,Tri-Cities Regional            
82,132,Blue Grass                     ,Tri-Cities Regional            
8,10,Orlando International          ,Tri-Cities Regional            
291,104,Memphis International          ,Tri-Cities Regional            
2420,2241,Pittsburgh International       ,Tri-Cities Regional            
72,68,McGhee-Tyson                   ,Tri-Cities Regional            
52,99,William B Hartsfield-Atlanta In,Trenton-Mercer County          
278,453,Gen Edw L Logan Intl           ,Trenton-Mercer County          
417,490,Pittsburgh International       ,Trenton-Mercer County          
322,220,Albuquerque International      ,Tulsa International            
14407,15379,William B Hartsfield-Atlanta In,Tulsa International            
67,92,Austin-Bergstrom International ,Tulsa International            
44,25,Nashville International        ,Tulsa International            
0,0,City of Colorado Springs Muni  ,Tulsa International            
1300,1950,Cincinnati Northern Kentucky In,Tulsa International            
19441,24935,Dallas Love                    ,Tulsa International            
12841,13618,Denver Intl                    ,Tulsa International            
39563,39640,Dallas-Fort Worth International,Tulsa International            
309,336,Detroit Metropolitan-Wayne Coun,Tulsa International            
674,963,Newark Intl                    ,Tulsa International            
11295,13517,William P Hobby                ,Tulsa International            
1,0,Huntsville International       ,Tulsa International            
10326,12675,George Bush Intercontinental   ,Tulsa International            
898,1077,Wichita Mid-Continent          ,Tulsa International            
1411,1207,McCarran International         ,Tulsa International            
109,127,Los Angeles International      ,Tulsa International            
1196,1531,Adams                          ,Tulsa International            
9928,11910,Kansas City International      ,Tulsa International            
74,86,Orlando International          ,Tulsa International            
1641,2682,Memphis International          ,Tulsa International            
200,258,Minneapolis-St Paul Intl       ,Tulsa International            
4221,5697,Will Rogers World              ,Tulsa International            
212,342,Eppley Airfield                ,Tulsa International            
119,71,Ontario International          ,Tulsa International            
18372,17537,Chicago O'Hare International   ,Tulsa International            
9920,9645,Phoenix Sky Harbor Internationa,Tulsa International            
1,0,Palm Springs International     ,Tulsa International            
1,0,Raleigh-Durham International   ,Tulsa International            
213,173,San Diego International-Lindber,Tulsa International            
106,98,San Antonio International      ,Tulsa International            
36,61,Springfield-Branson Regional   ,Tulsa International            
1,1,Shreveport Regional            ,Tulsa International            
4477,6007,Salt Lake City Intl            ,Tulsa International            
79,80,Sacramento International       ,Tulsa International            
18519,22222,Lambert-St Louis International ,Tulsa International            
777,847,William B Hartsfield-Atlanta In,Tupelo Municipal               
3980,4334,Albuquerque International      ,Tucson International           
2539,2532,William B Hartsfield-Atlanta In,Tucson International           
126,101,Austin-Bergstrom International ,Tucson International           
0,0,City of Colorado Springs Muni  ,Tucson International           
1792,1779,Cincinnati Northern Kentucky In,Tucson International           
12464,13537,Denver Intl                    ,Tucson International           
30758,30120,Dallas-Fort Worth International,Tucson International           
8,12,Detroit Metropolitan-Wayne Coun,Tucson International           
1216,1242,El Paso International          ,Tucson International           
284,349,Newark Intl                    ,Tucson International           
14,14,Fresno Yosemite International  ,Tucson International           
9,10,Spokane Intl                   ,Tucson International           
102,128,Washington Dulles International,Tucson International           
7549,8212,George Bush Intercontinental   ,Tucson International           
246,235,John F Kennedy Intl            ,Tucson International           
11211,12823,McCarran International         ,Tucson International           
28078,28606,Los Angeles International      ,Tucson International           
1,1,Long Beach (Daugherty )        ,Tucson International           
96,71,Kansas City International      ,Tucson International           
684,438,Chicago Midway                 ,Tucson International           
