rorg,rdes,Origin,Dest
0,0,Louisville International-Standi,Jackson International          
0,0,Shreveport Regional            ,Jackson International          
0,0,Lambert-St Louis International ,Jackson International          
0,0,McGhee-Tyson                   ,Jackson International          
242,2848,William B Hartsfield-Atlanta In,Jacksonville International     
0,54,Austin-Bergstrom International ,Jacksonville International     
20,201,Birmingham International       ,Jacksonville International     
23,751,Nashville International        ,Jacksonville International     
144,334,Gen Edw L Logan Intl           ,Jacksonville International     
31,691,Baltimore-Washington Internatio,Jacksonville International     
0,0,Columbia Metropolitan          ,Jacksonville International     
0,0,Charleston AFB/International   ,Jacksonville International     
8,21,Cleveland-Hopkins Intl         ,Jacksonville International     
62,1270,Charlotte/Douglas International,Jacksonville International     
205,924,Cincinnati Northern Kentucky In,Jacksonville International     
0,0,Daytona Beach International    ,Jacksonville International     
51,493,Ronald Reagan Washington Nation,Jacksonville International     
2,57,Denver Intl                    ,Jacksonville International     
369,883,Dallas-Fort Worth International,Jacksonville International     
52,896,Detroit Metropolitan-Wayne Coun,Jacksonville International     
147,991,Newark Intl                    ,Jacksonville International     
108,1067,Fort Lauderdale-Hollywood Int'l,Jacksonville International     
2,0,Piedmont Triad International   ,Jacksonville International     
0,0,Greenville-Spartanburg         ,Jacksonville International     
10,207,William P Hobby                ,Jacksonville International     
96,886,Washington Dulles International,Jacksonville International     
300,795,George Bush Intercontinental   ,Jacksonville International     
12,195,Indianapolis International     ,Jacksonville International     
0,0,Long Island - MacArthur        ,Jacksonville International     
119,558,John F Kennedy Intl            ,Jacksonville International     
1,48,Los Angeles International      ,Jacksonville International     
664,612,LaGuardia                      ,Jacksonville International     
1,44,Kansas City International      ,Jacksonville International     
1,0,Orlando International          ,Jacksonville International     
0,0,Chicago Midway                 ,Jacksonville International     
25,178,Memphis International          ,Jacksonville International     
7,43,Miami International            ,Jacksonville International     
0,0,Melbourne International        ,Jacksonville International     
16,159,Minneapolis-St Paul Intl       ,Jacksonville International     
14,70,New Orleans International      ,Jacksonville International     
0,0,Myrtle Beach International     ,Jacksonville International     
237,1034,Chicago O'Hare International   ,Jacksonville International     
12,276,Norfolk International          ,Jacksonville International     
0,0,Palm Beach International       ,Jacksonville International     
57,1226,Philadelphia Intl              ,Jacksonville International     
0,1,Pierre Regional                ,Jacksonville International     
0,0,Pittsburgh International       ,Jacksonville International     
6,26,Pensacola Regional             ,Jacksonville International     
28,162,Raleigh-Durham International   ,Jacksonville International     
0,0,Southwest Florida International,Jacksonville International     
2,0,Savannah International         ,Jacksonville International     
0,0,Louisville International-Standi,Jacksonville International     
0,0,Lambert-St Louis International ,Jacksonville International     
0,0,Henry E. Rohlsen               ,Jacksonville International     
0,0,Tallahassee Regional           ,Jacksonville International     
59,353,Tampa International            ,Jacksonville International     
0,0,Lehigh Valley International    ,John F Kennedy Intl            
1,5,Nantucket Memorial             ,John F Kennedy Intl            
2,0,Atlantic City International    ,John F Kennedy Intl            
0,0,Bush                           ,John F Kennedy Intl            
16,18,Albany Cty                     ,John F Kennedy Intl            
438,1892,William B Hartsfield-Atlanta In,John F Kennedy Intl            
58,227,Austin-Bergstrom International ,John F Kennedy Intl            
2,0,Wilkes-Barre/Scranton Intl     ,John F Kennedy Intl            
42,38,Bradley International          ,John F Kennedy Intl            
0,3,Binghamton Regional            ,John F Kennedy Intl            
0,0,Birmingham International       ,John F Kennedy Intl            
92,359,Nashville International        ,John F Kennedy Intl            
1075,3981,Gen Edw L Logan Intl           ,John F Kennedy Intl            
5,44,Rafael Hernandez               ,John F Kennedy Intl            
124,527,Burlington International       ,John F Kennedy Intl            
273,1388,Buffalo Niagara Intl           ,John F Kennedy Intl            
27,258,Burbank-Glendale-Pasadena      ,John F Kennedy Intl            
131,343,Baltimore-Washington Internatio,John F Kennedy Intl            
0,0,Columbia Metropolitan          ,John F Kennedy Intl            
37,51,Charleston AFB/International   ,John F Kennedy Intl            
114,280,Cleveland-Hopkins Intl         ,John F Kennedy Intl            
48,581,Charlotte/Douglas International,John F Kennedy Intl            
122,321,Port Columbus Intl             ,John F Kennedy Intl            
262,1053,Cincinnati Northern Kentucky In,John F Kennedy Intl            
0,0,James M Cox Dayton Intl        ,John F Kennedy Intl            
370,1126,Ronald Reagan Washington Nation,John F Kennedy Intl            
29,251,Denver Intl                    ,John F Kennedy Intl            
244,703,Dallas-Fort Worth International,John F Kennedy Intl            
322,1057,Detroit Metropolitan-Wayne Coun,John F Kennedy Intl            
0,0,Newark Intl                    ,John F Kennedy Intl            
165,3916,Fort Lauderdale-Hollywood Int'l,John F Kennedy Intl            
48,118,Piedmont Triad International   ,John F Kennedy Intl            
0,1,Yampa Valley                   ,John F Kennedy Intl            
0,0,Honolulu International         ,John F Kennedy Intl            
20,107,William P Hobby                ,John F Kennedy Intl            
1,0,Westchester Cty                ,John F Kennedy Intl            
306,1639,Washington Dulles International,John F Kennedy Intl            
95,242,George Bush Intercontinental   ,John F Kennedy Intl            
45,112,Indianapolis International     ,John F Kennedy Intl            
176,328,Jacksonville International     ,John F Kennedy Intl            
0,0,John F Kennedy Intl            ,John F Kennedy Intl            
71,2151,McCarran International         ,John F Kennedy Intl            
115,3748,Los Angeles International      ,John F Kennedy Intl            
0,0,LaGuardia                      ,John F Kennedy Intl            
38,698,Long Beach (Daugherty )        ,John F Kennedy Intl            
0,0,Kansas City International      ,John F Kennedy Intl            
193,2920,Orlando International          ,John F Kennedy Intl            
1,0,Harrisburg Intl                ,John F Kennedy Intl            
0,1,Chicago Midway                 ,John F Kennedy Intl            
0,0,Memphis International          ,John F Kennedy Intl            
5,6,Manchester                     ,John F Kennedy Intl            
388,2298,Miami International            ,John F Kennedy Intl            
0,0,General Mitchell International ,John F Kennedy Intl            
88,49,Melbourne International        ,John F Kennedy Intl            
157,565,Minneapolis-St Paul Intl       ,John F Kennedy Intl            
27,357,New Orleans International      ,John F Kennedy Intl            
11,455,Metropolitan Oakland Internatio,John F Kennedy Intl            
8,316,Ontario International          ,John F Kennedy Intl            
456,844,Chicago O'Hare International   ,John F Kennedy Intl            
139,238,Norfolk International          ,John F Kennedy Intl            
0,0,Worcester Regional             ,John F Kennedy Intl            
46,1809,Palm Beach International       ,John F Kennedy Intl            
2,138,Portland Intl                  ,John F Kennedy Intl            
0,0,Newport News/Williamsburg Inter,John F Kennedy Intl            
117,151,Philadelphia Intl              ,John F Kennedy Intl            
22,1055,Phoenix Sky Harbor Internationa,John F Kennedy Intl            
265,482,Pittsburgh International       ,John F Kennedy Intl            
13,41,Pensacola Regional             ,John F Kennedy Intl            
3,28,Mercedita                      ,John F Kennedy Intl            
15,26,Theodore F Green State         ,John F Kennedy Intl            
44,155,Portland International Jetport ,John F Kennedy Intl            
329,1334,Raleigh-Durham International   ,John F Kennedy Intl            
161,429,Richmond International         ,John F Kennedy Intl            
265,1153,Greater Rochester Int'l        ,John F Kennedy Intl            
50,1448,Southwest Florida International,John F Kennedy Intl            
19,554,San Diego International-Lindber,John F Kennedy Intl            
0,0,San Antonio International      ,John F Kennedy Intl            
61,88,Savannah International         ,John F Kennedy Intl            
65,45,Louisville International-Standi,John F Kennedy Intl            
39,999,Seattle-Tacoma Intl            ,John F Kennedy Intl            
78,1978,San Francisco International    ,John F Kennedy Intl            
6,172,San Jose International         ,John F Kennedy Intl            
51,2067,Luis Munoz Marin International ,John F Kennedy Intl            
42,455,Salt Lake City Intl            ,John F Kennedy Intl            
4,137,Sacramento International       ,John F Kennedy Intl            
2,49,John Wayne /Orange Co          ,John F Kennedy Intl            
3,70,Sarasota Bradenton Internationa,John F Kennedy Intl            
65,252,Lambert-St Louis International ,John F Kennedy Intl            
10,106,Cyril E. King                  ,John F Kennedy Intl            
0,0,Henry E. Rohlsen               ,John F Kennedy Intl            
0,1,Stewart                        ,John F Kennedy Intl            
124,644,Syracuse-Hancock Intl          ,John F Kennedy Intl            
21,49,Tallahassee Regional           ,John F Kennedy Intl            
145,1370,Tampa International            ,John F Kennedy Intl            
1,0,Trenton-Mercer County          ,John F Kennedy Intl            
1,39,Tucson International           ,John F Kennedy Intl            
55,965,Ted Stevens Anchorage Internati,Juneau International           
0,0,Fairbanks International        ,Juneau International           
0,24,Gustavus                       ,Juneau International           
16,129,Ketchikan International        ,Juneau International           
32,139,James C. Johnson Petersburg    ,Juneau International           
35,1131,Seattle-Tacoma Intl            ,Juneau International           
71,168,Sitka                          ,Juneau International           
9,57,Yakutat                        ,Juneau International           
0,3,Ted Stevens Anchorage Internati,Kona International At Keahole  
3,40,Denver Intl                    ,Kona International At Keahole  
19,953,Honolulu International         ,Kona International At Keahole  
0,0,Hilo International             ,Kona International At Keahole  
0,0,McCarran International         ,Kona International At Keahole  
8,550,Los Angeles International      ,Kona International At Keahole  
0,4,Lihue                          ,Kona International At Keahole  
0,32,Metropolitan Oakland Internatio,Kona International At Keahole  
3,241,Kahului                        ,Kona International At Keahole  
0,0,Chicago O'Hare International   ,Kona International At Keahole  
1,112,Phoenix Sky Harbor Internationa,Kona International At Keahole  
0,0,San Diego International-Lindber,Kona International At Keahole  
7,287,San Francisco International    ,Kona International At Keahole  
0,31,Salt Lake City Intl            ,Kona International At Keahole  
0,38,John Wayne /Orange Co          ,Kona International At Keahole  
0,0,Aniak                          ,St. Mary's                     
0,0,Bethel                         ,St. Mary's                     
60,139,Juneau International           ,Ketchikan International        
48,1351,Seattle-Tacoma Intl            ,Ketchikan International        
18,103,Sitka                          ,Ketchikan International        
15,51,Wrangell                       ,Ketchikan International        
57,197,William B Hartsfield-Atlanta In,Capital City                   
0,0,Wilkes-Barre/Scranton Intl     ,Capital City                   
0,0,Kalamazoo County               ,Capital City                   
0,0,Cleveland-Hopkins Intl         ,Capital City                   
0,0,City of Colorado Springs Muni  ,Capital City                   
114,485,Cincinnati Northern Kentucky In,Capital City                   
0,0,James M Cox Dayton Intl        ,Capital City                   
101,1467,Detroit Metropolitan-Wayne Coun,Capital City                   
0,0,Newark Intl                    ,Capital City                   
0,0,Hector International           ,Capital City                   
0,0,Kent County International      ,Capital City                   
2,65,Washington Dulles International,Capital City                   
0,0,Lincoln Municipal              ,Capital City                   
22,258,Minneapolis-St Paul Intl       ,Capital City                   
73,693,Chicago O'Hare International   ,Capital City                   
0,0,Pittsburgh International       ,Capital City                   
0,0,Syracuse-Hancock Intl          ,Capital City                   
0,0,Denver Intl                    ,Laramie Regional               
56,907,Albuquerque International      ,McCarran International         
9,83,Albany Cty                     ,McCarran International         
12,55,Amarillo International         ,McCarran International         
3,158,Ted Stevens Anchorage Internati,McCarran International         
214,3221,William B Hartsfield-Atlanta In,McCarran International         
37,356,Austin-Bergstrom International ,McCarran International         
13,173,Bradley International          ,McCarran International         
4,34,Meadows                        ,McCarran International         
14,66,Birmingham International       ,McCarran International         
0,0,Billings Logan Intl            ,McCarran International         
4,2,Central Illinois Regional      ,McCarran International         
30,341,Nashville International        ,McCarran International         
14,183,Boise Air Terminal             ,McCarran International         
75,839,Gen Edw L Logan Intl           ,McCarran International         
22,98,Buffalo Niagara Intl           ,McCarran International         
336,1106,Burbank-Glendale-Pasadena      ,McCarran International         
66,803,Baltimore-Washington Internatio,McCarran International         
4,16,Akron-Canton Regional          ,McCarran International         
0,0,Eastern Iowa                   ,McCarran International         
59,671,Cleveland-Hopkins Intl         ,McCarran International         
46,1263,Charlotte/Douglas International,McCarran International         
41,365,Port Columbus Intl             ,McCarran International         
1,34,City of Colorado Springs Muni  ,McCarran International         
84,454,Cincinnati Northern Kentucky In,McCarran International         
0,2,James M Cox Dayton Intl        ,McCarran International         
20,210,Ronald Reagan Washington Nation,McCarran International         
387,3373,Denver Intl                    ,McCarran International         
1258,3636,Dallas-Fort Worth International,McCarran International         
3,7,Des Moines International       ,McCarran International         
152,1685,Detroit Metropolitan-Wayne Coun,McCarran International         
23,188,El Paso International          ,McCarran International         
2,19,Mahlon Sweet                   ,McCarran International         
236,1649,Newark Intl                    ,McCarran International         
2,8,Hector International           ,McCarran International         
47,678,Fresno Yosemite International  ,McCarran International         
0,0,Flagstaff Pulliam              ,McCarran International         
19,368,Fort Lauderdale-Hollywood Int'l,McCarran International         
4,65,Bishop                         ,McCarran International         
3,6,Joe Foss                       ,McCarran International         
0,0,Grand Canyon National Park     ,McCarran International         
18,152,Spokane Intl                   ,McCarran International         
0,0,Walker                         ,McCarran International         
1,10,Kent County International      ,McCarran International         
3,540,Honolulu International         ,McCarran International         
100,822,William P Hobby                ,McCarran International         
109,815,Washington Dulles International,McCarran International         
346,1207,George Bush Intercontinental   ,McCarran International         
0,0,Wichita Mid-Continent          ,McCarran International         
38,500,Indianapolis International     ,McCarran International         
24,88,Long Island - MacArthur        ,McCarran International         
210,2232,John F Kennedy Intl            ,McCarran International         
0,0,McCarran International         ,McCarran International         
323,5942,Los Angeles International      ,McCarran International         
6,41,Lubbock International          ,McCarran International         
1,5,LaGuardia                      ,McCarran International         
9,241,Long Beach (Daugherty )        ,McCarran International         
16,157,Adams                          ,McCarran International         
0,0,Lincoln Municipal              ,McCarran International         
13,100,Midland International          ,McCarran International         
84,915,Kansas City International      ,McCarran International         
65,435,Orlando International          ,McCarran International         
311,2105,Chicago Midway                 ,McCarran International         
36,222,Memphis International          ,McCarran International         
2,14,Rogue Valley International     ,McCarran International         
7,93,Manchester                     ,McCarran International         
132,704,Miami International            ,McCarran International         
26,81,General Mitchell International ,McCarran International         
1,2,Quad City                      ,McCarran International         
1,11,Monterey Peninsula             ,McCarran International         
2,13,Dane County Regional           ,McCarran International         
224,1966,Minneapolis-St Paul Intl       ,McCarran International         
14,104,New Orleans International      ,McCarran International         
142,2961,Metropolitan Oakland Internatio,McCarran International         
0,46,Kahului                        ,McCarran International         
6,83,Will Rogers World              ,McCarran International         
39,355,Eppley Airfield                ,McCarran International         
125,1591,Ontario International          ,McCarran International         
834,4589,Chicago O'Hare International   ,McCarran International         
1,86,Norfolk International          ,McCarran International         
1,28,Palm Beach International       ,McCarran International         
41,1699,Portland Intl                  ,McCarran International         
143,3000,Philadelphia Intl              ,McCarran International         
311,7059,Phoenix Sky Harbor Internationa,McCarran International         
3,14,St. Petersburg-Clearwater Inter,McCarran International         
62,655,Pittsburgh International       ,McCarran International         
0,0,Palmdale Production Flight     ,McCarran International         
32,661,Palm Springs International     ,McCarran International         
0,0,Pueblo Memorial                ,McCarran International         
6,40,Theodore F Green State         ,McCarran International         
15,198,Raleigh-Durham International   ,McCarran International         
129,1936,Reno/Tahoe International       ,McCarran International         
0,3,Greater Rochester Int'l        ,McCarran International         
195,2929,San Diego International-Lindber,McCarran International         
40,467,San Antonio International      ,McCarran International         
3,85,Santa Barbara Municipal        ,McCarran International         
1,21,San Luis Obispo Co-McChesney   ,McCarran International         
15,145,Louisville International-Standi,McCarran International         
110,3596,Seattle-Tacoma Intl            ,McCarran International         
57,2581,San Francisco International    ,McCarran International         
90,1514,San Jose International         ,McCarran International         
169,2571,Salt Lake City Intl            ,McCarran International         
80,1780,Sacramento International       ,McCarran International         
52,1229,John Wayne /Orange Co          ,McCarran International         
75,475,Lambert-St Louis International ,McCarran International         
29,294,Tampa International            ,McCarran International         
11,57,Tulsa International            ,McCarran International         
57,636,Tucson International           ,McCarran International         
0,9,Yuma MCAS-Yuma International   ,McCarran International         
6,18,William B Hartsfield-Atlanta In,Lawton-Ft Sill Regional        
367,1085,Dallas-Fort Worth International,Lawton-Ft Sill Regional        
0,0,Abilene Regional               ,Los Angeles International      
37,806,Albuquerque International      ,Los Angeles International      
0,125,Ted Stevens Anchorage Internati,Los Angeles International      
30,74,Aspen-Pitkin Co/Sardy          ,Los Angeles International      
285,4097,William B Hartsfield-Atlanta In,Los Angeles International      
94,480,Austin-Bergstrom International ,Los Angeles International      
16,82,Bradley International          ,Los Angeles International      
33,415,Meadows                        ,Los Angeles International      
27,549,Nashville International        ,Los Angeles International      
6,122,Boise Air Terminal             ,Los Angeles International      
252,1336,Gen Edw L Logan Intl           ,Los Angeles International      
0,0,Burbank-Glendale-Pasadena      ,Los Angeles International      
87,564,Baltimore-Washington Internatio,Los Angeles International      
0,0,Buchanan                       ,Los Angeles International      
0,1,Cedar City Muni                ,Los Angeles International      
88,599,MC Clellan-Palomar Airport     ,Los Angeles International      
63,420,Cleveland-Hopkins Intl         ,Los Angeles International      
47,1202,Charlotte/Douglas International,Los Angeles International      
1,31,Port Columbus Intl             ,Los Angeles International      
63,648,City of Colorado Springs Muni  ,Los Angeles International      
149,734,Cincinnati Northern Kentucky In,Los Angeles International      
0,0,Dallas Love                    ,Los Angeles International      
0,0,James M Cox Dayton Intl        ,Los Angeles International      
12,67,Ronald Reagan Washington Nation,Los Angeles International      
560,3994,Denver Intl                    ,Los Angeles International      
1883,4681,Dallas-Fort Worth International,Los Angeles International      
0,4,Des Moines International       ,Los Angeles International      
103,2010,Detroit Metropolitan-Wayne Coun,Los Angeles International      
6,26,Eagle County Regional          ,Los Angeles International      
11,207,El Paso International          ,Los Angeles International      
0,25,Mahlon Sweet                   ,Los Angeles International      
352,2202,Newark Intl                    ,Los Angeles International      
146,1645,Fresno Yosemite International  ,Los Angeles International      
131,643,Fort Lauderdale-Hollywood Int'l,Los Angeles International      
15,141,Spokane Intl                   ,Los Angeles International      
0,1,Walker                         ,Los Angeles International      
0,0,Yampa Valley                   ,Los Angeles International      
12,1867,Honolulu International         ,Los Angeles International      
67,691,William P Hobby                ,Los Angeles International      
294,1898,Washington Dulles International,Los Angeles International      
629,2256,George Bush Intercontinental   ,Los Angeles International      
5,31,Wichita Mid-Continent          ,Los Angeles International      
17,324,Indianapolis International     ,Los Angeles International      
14,232,Imperial County                ,Los Angeles International      
28,148,Inyokern                       ,Los Angeles International      
0,1,Jackson Hole                   ,Los Angeles International      
2,21,Jacksonville International     ,Los Angeles International      
717,4137,John F Kennedy Intl            ,Los Angeles International      
9,415,Kona International At Keahole  ,Los Angeles International      
296,6712,McCarran International         ,Los Angeles International      
0,0,Los Angeles International      ,Los Angeles International      
0,4,LaGuardia                      ,Los Angeles International      
3,226,Lihue                          ,Los Angeles International      
0,0,Midland International          ,Los Angeles International      
28,604,Kansas City International      ,Los Angeles International      
143,672,Orlando International          ,Los Angeles International      
155,1570,Chicago Midway                 ,Los Angeles International      
71,792,Memphis International          ,Los Angeles International      
0,8,McAllen Miller International   ,Los Angeles International      
0,0,Rogue Valley International     ,Los Angeles International      
369,1730,Miami International            ,Los Angeles International      
6,73,General Mitchell International ,Los Angeles International      
8,390,Modesto City-County-Harry Sham ,Los Angeles International      
107,872,Monterey Peninsula             ,Los Angeles International      
111,2024,Minneapolis-St Paul Intl       ,Los Angeles International      
11,312,New Orleans International      ,Los Angeles International      
3,10,Montrose Regional              ,Los Angeles International      
111,4685,Metropolitan Oakland Internatio,Los Angeles International      
11,612,Kahului                        ,Los Angeles International      
4,51,Will Rogers World              ,Los Angeles International      
73,776,Ontario International          ,Los Angeles International      
1307,5963,Chicago O'Hare International   ,Los Angeles International      
50,383,Oxnard                         ,Los Angeles International      
22,1269,Portland Intl                  ,Los Angeles International      
179,2856,Philadelphia Intl              ,Los Angeles International      
159,6770,Phoenix Sky Harbor Internationa,Los Angeles International      
3,16,St. Petersburg-Clearwater Inter,Los Angeles International      
46,445,Pittsburgh International       ,Los Angeles International      
0,0,Palmdale Production Flight     ,Los Angeles International      
91,1720,Palm Springs International     ,Los Angeles International      
0,0,Roberts                        ,Los Angeles International      
2,61,Raleigh-Durham International   ,Los Angeles International      
45,789,Reno/Tahoe International       ,Los Angeles International      
496,2586,San Diego International-Lindber,Los Angeles International      
16,486,San Antonio International      ,Los Angeles International      
108,1133,Santa Barbara Municipal        ,Los Angeles International      
112,863,San Luis Obispo Co-McChesney   ,Los Angeles International      
0,0,Stockton Metro                 ,Los Angeles International      
0,0,Louisville International-Standi,Los Angeles International      
80,4078,Seattle-Tacoma Intl            ,Los Angeles International      
150,3412,San Francisco International    ,Los Angeles International      
33,314,St George Muni                 ,Los Angeles International      
127,3363,San Jose International         ,Los Angeles International      
0,52,Luis Munoz Marin International ,Los Angeles International      
173,2550,Salt Lake City Intl            ,Los Angeles International      
73,2241,Sacramento International       ,Los Angeles International      
79,469,Santa Maria Pub/Capt G Allan Ha,Los Angeles International      
24,620,John Wayne /Orange Co          ,Los Angeles International      
102,650,Lambert-St Louis International ,Los Angeles International      
0,0,Friedman Memorial              ,Los Angeles International      
49,171,Tampa International            ,Los Angeles International      
0,0,Tulsa International            ,Los Angeles International      
82,1315,Tucson International           ,Los Angeles International      
0,0,Joslin Field - Magic Valley    ,Los Angeles International      
0,0,Visalia Municipal              ,Los Angeles International      
14,190,Northwest Arkansas Regional    ,Los Angeles International      
24,493,Yuma MCAS-Yuma International   ,Los Angeles International      
10,195,Albuquerque International      ,Lubbock International          
0,0,Amarillo International         ,Lubbock International          
25,240,Austin-Bergstrom International ,Lubbock International          
118,1305,Dallas Love                    ,Lubbock International          
763,2571,Dallas-Fort Worth International,Lubbock International          
9,103,El Paso International          ,Lubbock International          
0,0,William P Hobby                ,Lubbock International          
265,567,George Bush Intercontinental   ,Lubbock International          
12,173,McCarran International         ,Lubbock International          
0,0,Midland International          ,Lubbock International          
0,0,Metropolitan Oakland Internatio,Lubbock International          
0,0,Ontario International          ,Lubbock International          
0,0,Phoenix Sky Harbor Internationa,Lubbock International          
0,0,Salt Lake City Intl            ,Lubbock International          
0,0,Salt Lake City Intl            ,North Platte Regional          
225,489,George Bush Intercontinental   ,Lake Charles Regional          
425,1409,William B Hartsfield-Atlanta In,Blue Grass                     
0,0,Outagamie County Regional      ,Blue Grass                     
0,0,Asheville Regional             ,Blue Grass                     
0,0,Birmingham International       ,Blue Grass                     
0,0,Nashville International        ,Blue Grass                     
0,0,Baltimore-Washington Internatio,Blue Grass                     
0,1,Benedum                        ,Blue Grass                     
22,119,Cleveland-Hopkins Intl         ,Blue Grass                     
3,47,Charlotte/Douglas International,Blue Grass                     
0,0,Yeager                         ,Blue Grass                     
273,982,Cincinnati Northern Kentucky In,Blue Grass                     
0,0,James M Cox Dayton Intl        ,Blue Grass                     
169,115,Ronald Reagan Washington Nation,Blue Grass                     
172,617,Dallas-Fort Worth International,Blue Grass                     
31,324,Detroit Metropolitan-Wayne Coun,Blue Grass                     
0,0,Evansville Regional            ,Blue Grass                     
46,228,Newark Intl                    ,Blue Grass                     
4,8,Fort Lauderdale-Hollywood Int'l,Blue Grass                     
0,0,Austin Straubel International  ,Blue Grass                     
147,265,George Bush Intercontinental   ,Blue Grass                     
1,0,Indianapolis International     ,Blue Grass                     
2,0,John F Kennedy Intl            ,Blue Grass                     
258,113,LaGuardia                      ,Blue Grass                     
0,0,Kansas City International      ,Blue Grass                     
13,46,Orlando International          ,Blue Grass                     
0,1,Memphis International          ,Blue Grass                     
0,0,Minneapolis-St Paul Intl       ,Blue Grass                     
0,0,Eppley Airfield                ,Blue Grass                     
162,1230,Chicago O'Hare International   ,Blue Grass                     
0,0,Pittsburgh International       ,Blue Grass                     
0,0,Raleigh-Durham International   ,Blue Grass                     
0,0,Roanoke Regional/ Woodrum      ,Blue Grass                     
0,0,Greater Rochester Int'l        ,Blue Grass                     
0,0,South Bend Regional            ,Blue Grass                     
0,0,Louisville International-Standi,Blue Grass                     
0,0,Lambert-St Louis International ,Blue Grass                     
0,4,Tampa International            ,Blue Grass                     
0,0,Tri-Cities Regional            ,Blue Grass                     
0,0,McGhee-Tyson                   ,Blue Grass                     
1,0,Northwest Arkansas Regional    ,Blue Grass                     
0,0,Alexandria International       ,Lafayette Regional             
308,781,William B Hartsfield-Atlanta In,Lafayette Regional             
0,0,Baton Rouge Metropolitan       ,Lafayette Regional             
0,1,Ronald Reagan Washington Nation,Lafayette Regional             
172,502,Dallas-Fort Worth International,Lafayette Regional             
0,1,Washington Dulles International,Lafayette Regional             
621,1153,George Bush Intercontinental   ,Lafayette Regional             
0,0,Jackson International          ,Lafayette Regional             
0,0,Key                            ,Lafayette Regional             
0,0,Lehigh Valley International    ,LaGuardia                      
0,0,Nantucket Memorial             ,LaGuardia                      
5,0,Atlantic City International    ,LaGuardia                      
0,1,Bush                           ,LaGuardia                      
1,1,Albany Cty                     ,LaGuardia                      
438,4631,William B Hartsfield-Atlanta In,LaGuardia                      
0,0,Asheville Regional             ,LaGuardia                      
3,0,Wilkes-Barre/Scranton Intl     ,LaGuardia                      
0,0,Bradley International          ,LaGuardia                      
31,238,Bangor International           ,LaGuardia                      
291,336,Birmingham International       ,LaGuardia                      
54,331,Nashville International        ,LaGuardia                      
859,2479,Gen Edw L Logan Intl           ,LaGuardia                      
16,13,Baton Rouge Metropolitan       ,LaGuardia                      
0,2,Burlington International       ,LaGuardia                      
8,38,Buffalo Niagara Intl           ,LaGuardia                      
1,0,Baltimore-Washington Internatio,LaGuardia                      
132,271,Columbia Metropolitan          ,LaGuardia                      
16,167,Akron-Canton Regional          ,LaGuardia                      
0,0,Charlottesville-Albermarle     ,LaGuardia                      
268,397,Charleston AFB/International   ,LaGuardia                      
142,621,Cleveland-Hopkins Intl         ,LaGuardia                      
396,2229,Charlotte/Douglas International,LaGuardia                      
297,803,Port Columbus Intl             ,LaGuardia                      
0,0,Yeager                         ,LaGuardia                      
268,916,Cincinnati Northern Kentucky In,LaGuardia                      
18,17,Daytona Beach International    ,LaGuardia                      
0,0,Dallas Love                    ,LaGuardia                      
0,0,James M Cox Dayton Intl        ,LaGuardia                      
619,2286,Ronald Reagan Washington Nation,LaGuardia                      
140,1672,Denver Intl                    ,LaGuardia                      
946,1986,Dallas-Fort Worth International,LaGuardia                      
10,137,Des Moines International       ,LaGuardia                      
1845,2468,Detroit Metropolitan-Wayne Coun,LaGuardia                      
3,10,Eagle County Regional          ,LaGuardia                      
0,0,Newark Intl                    ,LaGuardia                      
267,1827,Fort Lauderdale-Hollywood Int'l,LaGuardia                      
4,44,Bishop                         ,LaGuardia                      
0,0,Gulfport-Biloxi Regional       ,LaGuardia                      
18,166,Kent County International      ,LaGuardia                      
261,435,Piedmont Triad International   ,LaGuardia                      
111,187,Greenville-Spartanburg         ,LaGuardia                      
0,4,Yampa Valley                   ,LaGuardia                      
30,81,William P Hobby                ,LaGuardia                      
0,0,Westchester Cty                ,LaGuardia                      
1,6,Huntsville International       ,LaGuardia                      
66,870,Washington Dulles International,LaGuardia                      
302,925,George Bush Intercontinental   ,LaGuardia                      
0,0,Wichita Mid-Continent          ,LaGuardia                      
94,294,Indianapolis International     ,LaGuardia                      
0,0,Long Island - MacArthur        ,LaGuardia                      
396,501,Jacksonville International     ,LaGuardia                      
1,5,John F Kennedy Intl            ,LaGuardia                      
0,2,McCarran International         ,LaGuardia                      
0,2,Los Angeles International      ,LaGuardia                      
20,63,Blue Grass                     ,LaGuardia                      
0,0,LaGuardia                      ,LaGuardia                      
0,0,Greenbrier Valley              ,LaGuardia                      
23,87,Kansas City International      ,LaGuardia                      
194,853,Orlando International          ,LaGuardia                      
0,0,Harrisburg Intl                ,LaGuardia                      
32,580,Chicago Midway                 ,LaGuardia                      
688,480,Memphis International          ,LaGuardia                      
68,62,Manchester                     ,LaGuardia                      
375,1745,Miami International            ,LaGuardia                      
26,10,General Mitchell International ,LaGuardia                      
2,1,Melbourne International        ,LaGuardia                      
10,69,Dane County Regional           ,LaGuardia                      
1314,1379,Minneapolis-St Paul Intl       ,LaGuardia                      
88,205,New Orleans International      ,LaGuardia                      
39,44,Myrtle Beach International     ,LaGuardia                      
0,0,Eppley Airfield                ,LaGuardia                      
1208,4141,Chicago O'Hare International   ,LaGuardia                      
0,0,Norfolk International          ,LaGuardia                      
197,590,Palm Beach International       ,LaGuardia                      
14,111,Newport News/Williamsburg Inter,LaGuardia                      
19,254,Philadelphia Intl              ,LaGuardia                      
1,2,St. Petersburg-Clearwater Inter,LaGuardia                      
