rorg,rdes,Origin,Dest
0,0,Guam International             ,Honolulu International         
50,290,George Bush Intercontinental   ,Honolulu International         
13,316,Hilo International             ,Honolulu International         
0,0,John F Kennedy Intl            ,Honolulu International         
24,529,Kona International At Keahole  ,Honolulu International         
3,330,McCarran International         ,Honolulu International         
69,2830,Los Angeles International      ,Honolulu International         
17,560,Lihue                          ,Honolulu International         
13,554,Minneapolis-St Paul Intl       ,Honolulu International         
0,95,Metropolitan Oakland Internatio,Honolulu International         
35,1043,Kahului                        ,Honolulu International         
0,56,Ontario International          ,Honolulu International         
82,343,Chicago O'Hare International   ,Honolulu International         
6,366,Portland Intl                  ,Honolulu International         
10,440,Phoenix Sky Harbor Internationa,Honolulu International         
6,291,San Diego International-Lindber,Honolulu International         
31,840,Seattle-Tacoma Intl            ,Honolulu International         
50,1669,San Francisco International    ,Honolulu International         
3,266,San Jose International         ,Honolulu International         
25,127,Salt Lake City Intl            ,Honolulu International         
4,292,Sacramento International       ,Honolulu International         
0,42,John Wayne /Orange Co          ,Honolulu International         
2,8,Lambert-St Louis International ,Honolulu International         
16,323,Albuquerque International      ,William P Hobby                
0,0,Alexandria International       ,William P Hobby                
277,2047,William B Hartsfield-Atlanta In,William P Hobby                
178,701,Austin-Bergstrom International ,William P Hobby                
24,225,Birmingham International       ,William P Hobby                
51,744,Nashville International        ,William P Hobby                
0,0,Baton Rouge Metropolitan       ,William P Hobby                
80,802,Baltimore-Washington Internatio,William P Hobby                
0,0,Columbia Metropolitan          ,William P Hobby                
4,7,Cleveland-Hopkins Intl         ,William P Hobby                
80,321,Corpus Christi International   ,William P Hobby                
31,96,Cincinnati Northern Kentucky In,William P Hobby                
583,4485,Dallas Love                    ,William P Hobby                
0,0,Ronald Reagan Washington Nation,William P Hobby                
27,113,Denver Intl                    ,William P Hobby                
627,2058,Dallas-Fort Worth International,William P Hobby                
0,0,Detroit Metropolitan-Wayne Coun,William P Hobby                
21,274,El Paso International          ,William P Hobby                
9,24,Newark Intl                    ,William P Hobby                
23,95,Fort Lauderdale-Hollywood Int'l,William P Hobby                
119,716,Valley International           ,William P Hobby                
0,0,Washington Dulles International,William P Hobby                
0,0,George Bush Intercontinental   ,William P Hobby                
0,0,Indianapolis International     ,William P Hobby                
47,425,Jackson International          ,William P Hobby                
5,126,Jacksonville International     ,William P Hobby                
7,225,John F Kennedy Intl            ,William P Hobby                
73,1013,McCarran International         ,William P Hobby                
7,435,Los Angeles International      ,William P Hobby                
0,0,Lubbock International          ,William P Hobby                
71,124,LaGuardia                      ,William P Hobby                
9,150,Adams                          ,William P Hobby                
34,124,Midland International          ,William P Hobby                
0,0,Kansas City International      ,William P Hobby                
52,432,Orlando International          ,William P Hobby                
110,980,Chicago Midway                 ,William P Hobby                
0,0,Memphis International          ,William P Hobby                
0,0,Miami International            ,William P Hobby                
0,0,Minneapolis-St Paul Intl       ,William P Hobby                
307,1878,New Orleans International      ,William P Hobby                
1,106,Metropolitan Oakland Internatio,William P Hobby                
48,294,Will Rogers World              ,William P Hobby                
0,0,Chicago O'Hare International   ,William P Hobby                
13,178,Philadelphia Intl              ,William P Hobby                
33,1234,Phoenix Sky Harbor Internationa,William P Hobby                
0,0,Theodore F Green State         ,William P Hobby                
0,0,Reno/Tahoe International       ,William P Hobby                
0,0,Southwest Florida International,William P Hobby                
1,21,San Diego International-Lindber,William P Hobby                
169,774,San Antonio International      ,William P Hobby                
0,0,Salt Lake City Intl            ,William P Hobby                
60,554,Lambert-St Louis International ,William P Hobby                
30,184,Tampa International            ,William P Hobby                
43,261,Tulsa International            ,William P Hobby                
0,0,Lehigh Valley International    ,Westchester Cty                
295,984,William B Hartsfield-Atlanta In,Westchester Cty                
0,0,Wilkes-Barre/Scranton Intl     ,Westchester Cty                
0,0,Bradley International          ,Westchester Cty                
0,0,Gen Edw L Logan Intl           ,Westchester Cty                
0,2,Burlington International       ,Westchester Cty                
33,163,Cleveland-Hopkins Intl         ,Westchester Cty                
0,0,Charlotte/Douglas International,Westchester Cty                
96,359,Cincinnati Northern Kentucky In,Westchester Cty                
26,196,Detroit Metropolitan-Wayne Coun,Westchester Cty                
0,2,Newark Intl                    ,Westchester Cty                
5,102,Fort Lauderdale-Hollywood Int'l,Westchester Cty                
0,0,Tweed-New Haven                ,Westchester Cty                
54,291,Washington Dulles International,Westchester Cty                
0,0,John F Kennedy Intl            ,Westchester Cty                
20,149,Orlando International          ,Westchester Cty                
0,0,Harrisburg Intl                ,Westchester Cty                
7,32,Minneapolis-St Paul Intl       ,Westchester Cty                
440,1928,Chicago O'Hare International   ,Westchester Cty                
2,59,Palm Beach International       ,Westchester Cty                
0,0,Pittsburgh International       ,Westchester Cty                
0,0,Raleigh-Durham International   ,Westchester Cty                
0,18,Southwest Florida International,Westchester Cty                
0,0,Stewart                        ,Westchester Cty                
1,1,Syracuse-Hancock Intl          ,Westchester Cty                
0,11,Tampa International            ,Westchester Cty                
8,80,Austin-Bergstrom International ,Valley International           
0,0,Corpus Christi International   ,Valley International           
0,0,Dallas Love                    ,Valley International           
0,0,Dallas-Fort Worth International,Valley International           
165,1543,William P Hobby                ,Valley International           
230,448,George Bush Intercontinental   ,Valley International           
0,0,McAllen Miller International   ,Valley International           
28,133,San Antonio International      ,Valley International           
420,1490,William B Hartsfield-Atlanta In,Huntsville International       
0,0,Birmingham International       ,Huntsville International       
0,0,Nashville International        ,Huntsville International       
0,0,Lovell                         ,Huntsville International       
0,3,Charlotte/Douglas International,Huntsville International       
183,547,Cincinnati Northern Kentucky In,Huntsville International       
142,151,Ronald Reagan Washington Nation,Huntsville International       
3,58,Denver Intl                    ,Huntsville International       
468,1151,Dallas-Fort Worth International,Huntsville International       
1,81,Detroit Metropolitan-Wayne Coun,Huntsville International       
19,63,Newark Intl                    ,Huntsville International       
13,300,Washington Dulles International,Huntsville International       
209,365,George Bush Intercontinental   ,Huntsville International       
0,0,Jackson International          ,Huntsville International       
9,5,LaGuardia                      ,Huntsville International       
0,0,Adams                          ,Huntsville International       
14,92,Orlando International          ,Huntsville International       
10,91,Memphis International          ,Huntsville International       
0,0,Mobile Regional                ,Huntsville International       
75,376,Chicago O'Hare International   ,Huntsville International       
0,0,Shreveport Regional            ,Huntsville International       
0,0,Salt Lake City Intl            ,Huntsville International       
5,15,Tampa International            ,Huntsville International       
40,121,William B Hartsfield-Atlanta In,Tri-State/Walker-Long          
0,0,Charlotte/Douglas International,Tri-State/Walker-Long          
0,0,Yeager                         ,Tri-State/Walker-Long          
51,173,Cincinnati Northern Kentucky In,Tri-State/Walker-Long          
0,0,Blue Grass                     ,Tri-State/Walker-Long          
0,0,Pittsburgh International       ,Tri-State/Walker-Long          
0,0,Savannah International         ,Tri-State/Walker-Long          
58,161,Cincinnati Northern Kentucky In,Tweed-New Haven                
0,0,Westchester Cty                ,Tweed-New Haven                
0,0,Chicago O'Hare International   ,Tweed-New Haven                
9,24,Lehigh Valley International    ,Washington Dulles International
0,51,Albuquerque International      ,Washington Dulles International
13,102,Albany Cty                     ,Washington Dulles International
316,2815,William B Hartsfield-Atlanta In,Washington Dulles International
2,151,Austin-Bergstrom International ,Washington Dulles International
41,224,Bradley International          ,Washington Dulles International
12,21,Binghamton Regional            ,Washington Dulles International
0,41,Birmingham International       ,Washington Dulles International
13,435,Nashville International        ,Washington Dulles International
184,1422,Gen Edw L Logan Intl           ,Washington Dulles International
16,161,Burlington International       ,Washington Dulles International
34,187,Buffalo Niagara Intl           ,Washington Dulles International
0,0,Baltimore-Washington Internatio,Washington Dulles International
32,519,Columbia Metropolitan          ,Washington Dulles International
13,27,Charlottesville-Albermarle     ,Washington Dulles International
32,365,Charleston AFB/International   ,Washington Dulles International
107,574,Cleveland-Hopkins Intl         ,Washington Dulles International
77,1288,Charlotte/Douglas International,Washington Dulles International
17,73,Port Columbus Intl             ,Washington Dulles International
18,47,Yeager                         ,Washington Dulles International
242,768,Cincinnati Northern Kentucky In,Washington Dulles International
3,49,Daytona Beach International    ,Washington Dulles International
4,39,James M Cox Dayton Intl        ,Washington Dulles International
0,0,Ronald Reagan Washington Nation,Washington Dulles International
141,1335,Denver Intl                    ,Washington Dulles International
550,926,Dallas-Fort Worth International,Washington Dulles International
209,1386,Detroit Metropolitan-Wayne Coun,Washington Dulles International
0,0,Eagle County Regional          ,Washington Dulles International
220,1508,Newark Intl                    ,Washington Dulles International
26,632,Fort Lauderdale-Hollywood Int'l,Washington Dulles International
0,0,Austin Straubel International  ,Washington Dulles International
18,74,Piedmont Triad International   ,Washington Dulles International
21,304,Greenville-Spartanburg         ,Washington Dulles International
0,0,William P Hobby                ,Washington Dulles International
26,91,Westchester Cty                ,Washington Dulles International
1,83,Huntsville International       ,Washington Dulles International
194,395,George Bush Intercontinental   ,Washington Dulles International
0,0,New Castle County              ,Washington Dulles International
12,101,Indianapolis International     ,Washington Dulles International
0,0,Long Island - MacArthur        ,Washington Dulles International
62,314,Jacksonville International     ,Washington Dulles International
351,1302,John F Kennedy Intl            ,Washington Dulles International
2,5,Capital City                   ,Washington Dulles International
33,763,McCarran International         ,Washington Dulles International
39,1738,Los Angeles International      ,Washington Dulles International
0,0,Lafayette Regional             ,Washington Dulles International
81,496,LaGuardia                      ,Washington Dulles International
10,278,Long Beach (Daugherty )        ,Washington Dulles International
0,0,Adams                          ,Washington Dulles International
8,84,Kansas City International      ,Washington Dulles International
190,908,Orlando International          ,Washington Dulles International
15,100,Harrisburg Intl                ,Washington Dulles International
57,401,Chicago Midway                 ,Washington Dulles International
1,27,Memphis International          ,Washington Dulles International
33,211,Manchester                     ,Washington Dulles International
140,502,Miami International            ,Washington Dulles International
0,0,General Mitchell International ,Washington Dulles International
6,19,Melbourne International        ,Washington Dulles International
122,712,Minneapolis-St Paul Intl       ,Washington Dulles International
7,139,New Orleans International      ,Washington Dulles International
8,201,Myrtle Beach International     ,Washington Dulles International
1,341,Metropolitan Oakland Internatio,Washington Dulles International
1,0,Ontario International          ,Washington Dulles International
380,2833,Chicago O'Hare International   ,Washington Dulles International
19,283,Norfolk International          ,Washington Dulles International
6,135,Palm Beach International       ,Washington Dulles International
4,110,Portland Intl                  ,Washington Dulles International
0,0,Newport News/Williamsburg Inter,Washington Dulles International
36,212,Philadelphia Intl              ,Washington Dulles International
9,480,Phoenix Sky Harbor Internationa,Washington Dulles International
53,374,Pittsburgh International       ,Washington Dulles International
0,0,Mercedita                      ,Washington Dulles International
9,162,Theodore F Green State         ,Washington Dulles International
27,303,Portland International Jetport ,Washington Dulles International
45,377,Raleigh-Durham International   ,Washington Dulles International
3,19,Richmond International         ,Washington Dulles International
14,95,Roanoke Regional/ Woodrum      ,Washington Dulles International
11,131,Greater Rochester Int'l        ,Washington Dulles International
2,41,Southwest Florida International,Washington Dulles International
18,405,San Diego International-Lindber,Washington Dulles International
2,33,San Antonio International      ,Washington Dulles International
12,341,Savannah International         ,Washington Dulles International
21,21,University Park                ,Washington Dulles International
1,30,Louisville International-Standi,Washington Dulles International
15,520,Seattle-Tacoma Intl            ,Washington Dulles International
14,1233,San Francisco International    ,Washington Dulles International
2,94,San Jose International         ,Washington Dulles International
5,246,Luis Munoz Marin International ,Washington Dulles International
12,106,Salt Lake City Intl            ,Washington Dulles International
2,154,Sacramento International       ,Washington Dulles International
0,0,John Wayne /Orange Co          ,Washington Dulles International
2,37,Capital                        ,Washington Dulles International
0,0,Sarasota Bradenton Internationa,Washington Dulles International
9,23,Lambert-St Louis International ,Washington Dulles International
0,0,Cyril E. King                  ,Washington Dulles International
3,26,Stewart                        ,Washington Dulles International
17,121,Syracuse-Hancock Intl          ,Washington Dulles International
0,0,Tallahassee Regional           ,Washington Dulles International
91,481,Tampa International            ,Washington Dulles International
0,9,Tucson International           ,Washington Dulles International
4,56,McGhee-Tyson                   ,Washington Dulles International
42,60,Abilene Regional               ,George Bush Intercontinental   
44,338,Albuquerque International      ,George Bush Intercontinental   
41,115,Waco Regional                  ,George Bush Intercontinental   
49,140,Alexandria International       ,George Bush Intercontinental   
10,31,Bush                           ,George Bush Intercontinental   
64,218,Amarillo International         ,George Bush Intercontinental   
5,136,Ted Stevens Anchorage Internati,George Bush Intercontinental   
388,2671,William B Hartsfield-Atlanta In,George Bush Intercontinental   
71,414,Austin-Bergstrom International ,George Bush Intercontinental   
17,58,Asheville Regional             ,George Bush Intercontinental   
3,41,Bradley International          ,George Bush Intercontinental   
22,174,Meadows                        ,George Bush Intercontinental   
28,423,Birmingham International       ,George Bush Intercontinental   
45,582,Nashville International        ,George Bush Intercontinental   
6,94,Boise Air Terminal             ,George Bush Intercontinental   
35,579,Gen Edw L Logan Intl           ,George Bush Intercontinental   
60,145,Southeast Texas Regional       ,George Bush Intercontinental   
37,220,Brownsville/S.Padre Island Inte,George Bush Intercontinental   
119,534,Baton Rouge Metropolitan       ,George Bush Intercontinental   
31,331,Baltimore-Washington Internatio,George Bush Intercontinental   
26,162,Columbia Metropolitan          ,George Bush Intercontinental   
14,67,Lovell                         ,George Bush Intercontinental   
11,176,Charleston AFB/International   ,George Bush Intercontinental   
72,521,Cleveland-Hopkins Intl         ,George Bush Intercontinental   
80,137,Easterwood                     ,George Bush Intercontinental   
86,1608,Charlotte/Douglas International,George Bush Intercontinental   
30,294,Port Columbus Intl             ,George Bush Intercontinental   
196,199,City of Colorado Springs Muni  ,George Bush Intercontinental   
187,311,Corpus Christi International   ,George Bush Intercontinental   
39,164,Yeager                         ,George Bush Intercontinental   
173,1058,Cincinnati Northern Kentucky In,George Bush Intercontinental   
290,909,Dallas Love                    ,George Bush Intercontinental   
32,171,James M Cox Dayton Intl        ,George Bush Intercontinental   
211,762,Ronald Reagan Washington Nation,George Bush Intercontinental   
316,1648,Denver Intl                    ,George Bush Intercontinental   
966,2204,Dallas-Fort Worth International,George Bush Intercontinental   
0,0,Durango-La Plata County        ,George Bush Intercontinental   
37,108,Des Moines International       ,George Bush Intercontinental   
118,1160,Detroit Metropolitan-Wayne Coun,George Bush Intercontinental   
14,13,Ellington                      ,George Bush Intercontinental   
6,5,Eagle County Regional          ,George Bush Intercontinental   
66,297,El Paso International          ,George Bush Intercontinental   
293,2256,Newark Intl                    ,George Bush Intercontinental   
27,322,Fort Lauderdale-Hollywood Int'l,George Bush Intercontinental   
49,315,Gulfport-Biloxi Regional       ,George Bush Intercontinental   
69,457,Robert Gray AAF                ,George Bush Intercontinental   
43,137,Kent County International      ,George Bush Intercontinental   
20,266,Piedmont Triad International   ,George Bush Intercontinental   
20,127,Greenville-Spartanburg         ,George Bush Intercontinental   
3,9,Gunnison County                ,George Bush Intercontinental   
10,31,Yampa Valley                   ,George Bush Intercontinental   
2,136,Honolulu International         ,George Bush Intercontinental   
0,0,William P Hobby                ,George Bush Intercontinental   
60,168,Valley International           ,George Bush Intercontinental   
30,198,Huntsville International       ,George Bush Intercontinental   
47,390,Washington Dulles International,George Bush Intercontinental   
75,219,Wichita Mid-Continent          ,George Bush Intercontinental   
54,188,Killeen Municipal              ,George Bush Intercontinental   
42,449,Indianapolis International     ,George Bush Intercontinental   
0,8,Jackson Hole                   ,George Bush Intercontinental   
106,400,Jackson International          ,George Bush Intercontinental   
67,392,Jacksonville International     ,George Bush Intercontinental   
23,437,John F Kennedy Intl            ,George Bush Intercontinental   
22,452,McCarran International         ,George Bush Intercontinental   
58,998,Los Angeles International      ,George Bush Intercontinental   
82,188,Lubbock International          ,George Bush Intercontinental   
95,214,Lake Charles Regional          ,George Bush Intercontinental   
24,189,Blue Grass                     ,George Bush Intercontinental   
162,420,Lafayette Regional             ,George Bush Intercontinental   
440,815,LaGuardia                      ,George Bush Intercontinental   
86,514,Adams                          ,George Bush Intercontinental   
26,105,Laredo International           ,George Bush Intercontinental   
50,201,Midland International          ,George Bush Intercontinental   
82,460,Kansas City International      ,George Bush Intercontinental   
122,355,Orlando International          ,George Bush Intercontinental   
0,0,Chicago Midway                 ,George Bush Intercontinental   
116,726,Memphis International          ,George Bush Intercontinental   
55,342,McAllen Miller International   ,George Bush Intercontinental   
27,142,Montgomery Regional Apt        ,George Bush Intercontinental   
302,927,Miami International            ,George Bush Intercontinental   
78,316,General Mitchell International ,George Bush Intercontinental   
52,240,Monroe Regional                ,George Bush Intercontinental   
88,247,Mobile Regional                ,George Bush Intercontinental   
0,0,Dane County Regional           ,George Bush Intercontinental   
141,944,Minneapolis-St Paul Intl       ,George Bush Intercontinental   
36,455,New Orleans International      ,George Bush Intercontinental   
16,41,Montrose Regional              ,George Bush Intercontinental   
2,245,Metropolitan Oakland Internatio,George Bush Intercontinental   
1,34,Kahului                        ,George Bush Intercontinental   
145,538,Will Rogers World              ,George Bush Intercontinental   
75,513,Eppley Airfield                ,George Bush Intercontinental   
31,219,Ontario International          ,George Bush Intercontinental   
524,2434,Chicago O'Hare International   ,George Bush Intercontinental   
12,287,Norfolk International          ,George Bush Intercontinental   
16,221,Palm Beach International       ,George Bush Intercontinental   
7,256,Portland Intl                  ,George Bush Intercontinental   
0,0,Panama City-Bay County Internat,George Bush Intercontinental   
209,1272,Philadelphia Intl              ,George Bush Intercontinental   
136,1650,Phoenix Sky Harbor Internationa,George Bush Intercontinental   
141,528,Pittsburgh International       ,George Bush Intercontinental   
83,259,Pensacola Regional             ,George Bush Intercontinental   
10,83,Palm Springs International     ,George Bush Intercontinental   
0,0,Theodore F Green State         ,George Bush Intercontinental   
29,418,Raleigh-Durham International   ,George Bush Intercontinental   
24,216,Richmond International         ,George Bush Intercontinental   
23,141,Reno/Tahoe International       ,George Bush Intercontinental   
16,154,Southwest Florida International,George Bush Intercontinental   
72,338,San Diego International-Lindber,George Bush Intercontinental   
71,616,San Antonio International      ,George Bush Intercontinental   
19,220,Savannah International         ,George Bush Intercontinental   
41,401,Louisville International-Standi,George Bush Intercontinental   
22,594,Seattle-Tacoma Intl            ,George Bush Intercontinental   
67,694,San Francisco International    ,George Bush Intercontinental   
86,325,Shreveport Regional            ,George Bush Intercontinental   
6,118,San Jose International         ,George Bush Intercontinental   
29,66,San Angelo Regional /Mathis    ,George Bush Intercontinental   
2,119,Luis Munoz Marin International ,George Bush Intercontinental   
75,860,Salt Lake City Intl            ,George Bush Intercontinental   
13,222,Sacramento International       ,George Bush Intercontinental   
45,304,John Wayne /Orange Co          ,George Bush Intercontinental   
1,32,Sarasota Bradenton Internationa,George Bush Intercontinental   
45,361,Lambert-St Louis International ,George Bush Intercontinental   
34,230,Tallahassee Regional           ,George Bush Intercontinental   
119,274,Tampa International            ,George Bush Intercontinental   
99,420,Tulsa International            ,George Bush Intercontinental   
71,431,Tucson International           ,George Bush Intercontinental   
17,78,Texarkana Regional-Webb        ,George Bush Intercontinental   
44,78,Tyler Pounds                   ,George Bush Intercontinental   
12,308,McGhee-Tyson                   ,George Bush Intercontinental   
31,94,Victoria Regional              ,George Bush Intercontinental   
57,166,Eglin Air Force Base           ,George Bush Intercontinental   
55,323,Northwest Arkansas Regional    ,George Bush Intercontinental   
522,1766,William B Hartsfield-Atlanta In,Wichita Mid-Continent          
0,0,Nashville International        ,Wichita Mid-Continent          
0,1,Eastern Iowa                   ,Wichita Mid-Continent          
0,0,City of Colorado Springs Muni  ,Wichita Mid-Continent          
40,79,Cincinnati Northern Kentucky In,Wichita Mid-Continent          
0,0,Ronald Reagan Washington Nation,Wichita Mid-Continent          
92,730,Denver Intl                    ,Wichita Mid-Continent          
587,1529,Dallas-Fort Worth International,Wichita Mid-Continent          
264,476,George Bush Intercontinental   ,Wichita Mid-Continent          
0,0,McCarran International         ,Wichita Mid-Continent          
1,61,Los Angeles International      ,Wichita Mid-Continent          
0,0,LaGuardia                      ,Wichita Mid-Continent          
0,0,Adams                          ,Wichita Mid-Continent          
0,0,Lincoln Municipal              ,Wichita Mid-Continent          
0,0,Kansas City International      ,Wichita Mid-Continent          
2,9,Orlando International          ,Wichita Mid-Continent          
0,0,Chicago Midway                 ,Wichita Mid-Continent          
17,93,Memphis International          ,Wichita Mid-Continent          
12,49,Minneapolis-St Paul Intl       ,Wichita Mid-Continent          
0,0,Will Rogers World              ,Wichita Mid-Continent          
0,0,Eppley Airfield                ,Wichita Mid-Continent          
273,1704,Chicago O'Hare International   ,Wichita Mid-Continent          
10,248,Phoenix Sky Harbor Internationa,Wichita Mid-Continent          
0,0,Pittsburgh International       ,Wichita Mid-Continent          
0,0,Seattle-Tacoma Intl            ,Wichita Mid-Continent          
0,0,Springfield-Branson Regional   ,Wichita Mid-Continent          
0,14,Salt Lake City Intl            ,Wichita Mid-Continent          
0,0,Lambert-St Louis International ,Wichita Mid-Continent          
0,0,Tulsa International            ,Wichita Mid-Continent          
0,0,Northwest Arkansas Regional    ,Wichita Mid-Continent          
0,0,Albuquerque International      ,Idaho Falls Regional           
0,0,Billings Logan Intl            ,Idaho Falls Regional           
0,0,Boise Air Terminal             ,Idaho Falls Regional           
0,0,Bert Mooney                    ,Idaho Falls Regional           
0,0,Gallatin                       ,Idaho Falls Regional           
0,0,Yellowstone Regional           ,Idaho Falls Regional           
0,0,City of Colorado Springs Muni  ,Idaho Falls Regional           
0,0,Natrona County Intl            ,Idaho Falls Regional           
8,100,Denver Intl                    ,Idaho Falls Regional           
0,0,Mahlon Sweet                   ,Idaho Falls Regional           
0,0,Glacier Park Intl              ,Idaho Falls Regional           
0,0,Spokane Intl                   ,Idaho Falls Regional           
0,0,Great Falls Intl               ,Idaho Falls Regional           
0,0,Helena Regional                ,Idaho Falls Regional           
0,0,Jackson Hole                   ,Idaho Falls Regional           
0,0,Los Angeles International      ,Idaho Falls Regional           
0,0,Lewiston-Nez Perce County      ,Idaho Falls Regional           
0,0,Rogue Valley International     ,Idaho Falls Regional           
0,0,Monterey Peninsula             ,Idaho Falls Regional           
0,0,Missoula International         ,Idaho Falls Regional           
3,39,Minneapolis-St Paul Intl       ,Idaho Falls Regional           
0,0,Eppley Airfield                ,Idaho Falls Regional           
0,0,Chicago O'Hare International   ,Idaho Falls Regional           
0,0,Phoenix Sky Harbor Internationa,Idaho Falls Regional           
0,1,Pocatello Regional             ,Idaho Falls Regional           
0,0,Tri-Cities                     ,Idaho Falls Regional           
0,0,Rapid City Regional            ,Idaho Falls Regional           
0,0,Roberts                        ,Idaho Falls Regional           
0,0,Reno/Tahoe International       ,Idaho Falls Regional           
0,0,Santa Barbara Municipal        ,Idaho Falls Regional           
0,0,San Francisco International    ,Idaho Falls Regional           
0,0,St George Muni                 ,Idaho Falls Regional           
124,1321,Salt Lake City Intl            ,Idaho Falls Regional           
0,0,Sacramento International       ,Idaho Falls Regional           
0,0,Friedman Memorial              ,Idaho Falls Regional           
0,0,Tucson International           ,Idaho Falls Regional           
0,0,Yellowstone                    ,Idaho Falls Regional           
1,0,Waco Regional                  ,Killeen Municipal              
0,0,Alexandria International       ,Killeen Municipal              
1,0,Easterwood                     ,Killeen Municipal              
88,300,Dallas-Fort Worth International,Killeen Municipal              
32,260,George Bush Intercontinental   ,Killeen Municipal              
1,0,Victoria Regional              ,Killeen Municipal              
43,139,William B Hartsfield-Atlanta In,New Castle County              
0,0,Washington Dulles International,New Castle County              
517,1427,William B Hartsfield-Atlanta In,Wilmington International       
0,0,Baltimore-Washington Internatio,Wilmington International       
47,843,Charlotte/Douglas International,Wilmington International       
27,62,Cincinnati Northern Kentucky In,Wilmington International       
0,0,Piedmont Triad International   ,Wilmington International       
0,0,Kinston Regional Jetport At Sta,Wilmington International       
0,0,Myrtle Beach International     ,Wilmington International       
0,0,Norfolk International          ,Wilmington International       
0,0,Philadelphia Intl              ,Wilmington International       
0,0,Raleigh-Durham International   ,Wilmington International       
0,0,Lehigh Valley International    ,Indianapolis International     
194,1727,William B Hartsfield-Atlanta In,Indianapolis International     
0,0,Austin-Bergstrom International ,Indianapolis International     
9,26,Bradley International          ,Indianapolis International     
0,0,Nashville International        ,Indianapolis International     
8,68,Gen Edw L Logan Intl           ,Indianapolis International     
51,483,Baltimore-Washington Internatio,Indianapolis International     
0,0,Akron-Canton Regional          ,Indianapolis International     
0,0,Charleston AFB/International   ,Indianapolis International     
109,336,Cleveland-Hopkins Intl         ,Indianapolis International     
37,638,Charlotte/Douglas International,Indianapolis International     
0,0,Port Columbus Intl             ,Indianapolis International     
0,0,City of Colorado Springs Muni  ,Indianapolis International     
77,399,Cincinnati Northern Kentucky In,Indianapolis International     
0,0,James M Cox Dayton Intl        ,Indianapolis International     
40,288,Ronald Reagan Washington Nation,Indianapolis International     
101,790,Denver Intl                    ,Indianapolis International     
0,0,Detroit City                   ,Indianapolis International     
510,938,Dallas-Fort Worth International,Indianapolis International     
0,0,Des Moines International       ,Indianapolis International     
130,2080,Detroit Metropolitan-Wayne Coun,Indianapolis International     
0,0,Evansville Regional            ,Indianapolis International     
141,984,Newark Intl                    ,Indianapolis International     
9,152,Fort Lauderdale-Hollywood Int'l,Indianapolis International     
0,0,Fort Wayne International       ,Indianapolis International     
0,0,Kent County International      ,Indianapolis International     
20,279,Washington Dulles International,Indianapolis International     
313,704,George Bush Intercontinental   ,Indianapolis International     
0,0,Jackson International          ,Indianapolis International     
7,65,Jacksonville International     ,Indianapolis International     
113,192,John F Kennedy Intl            ,Indianapolis International     
24,580,McCarran International         ,Indianapolis International     
5,244,Los Angeles International      ,Indianapolis International     
0,0,Blue Grass                     ,Indianapolis International     
86,255,LaGuardia                      ,Indianapolis International     
17,286,Kansas City International      ,Indianapolis International     
63,442,Orlando International          ,Indianapolis International     
114,1171,Chicago Midway                 ,Indianapolis International     
51,480,Memphis International          ,Indianapolis International     
68,243,Miami International            ,Indianapolis International     
0,0,General Mitchell International ,Indianapolis International     
61,1219,Minneapolis-St Paul Intl       ,Indianapolis International     
7,94,New Orleans International      ,Indianapolis International     
0,0,Eppley Airfield                ,Indianapolis International     
635,2789,Chicago O'Hare International   ,Indianapolis International     
0,0,Norfolk International          ,Indianapolis International     
0,7,Palm Beach International       ,Indianapolis International     
29,720,Philadelphia Intl              ,Indianapolis International     
20,1010,Phoenix Sky Harbor Internationa,Indianapolis International     
7,39,St. Petersburg-Clearwater Inter,Indianapolis International     
17,79,Pittsburgh International       ,Indianapolis International     
4,15,Raleigh-Durham International   ,Indianapolis International     
0,0,Roanoke Regional/ Woodrum      ,Indianapolis International     
6,130,Southwest Florida International,Indianapolis International     
0,0,Louisville International-Standi,Indianapolis International     
0,20,Seattle-Tacoma Intl            ,Indianapolis International     
1,43,San Francisco International    ,Indianapolis International     
0,26,Sarasota Bradenton Internationa,Indianapolis International     
4,16,Lambert-St Louis International ,Indianapolis International     
54,307,Tampa International            ,Indianapolis International     
0,0,Tulsa International            ,Indianapolis International     
1,19,Minneapolis-St Paul Intl       ,Falls International            
4,336,Los Angeles International      ,Imperial County                
8,43,San Diego International-Lindber,Imperial County                
2,182,Yuma MCAS-Yuma International   ,Imperial County                
99,234,William B Hartsfield-Atlanta In,Kinston Regional Jetport At Sta
0,0,Baltimore-Washington Internatio,Kinston Regional Jetport At Sta
0,0,Charlotte/Douglas International,Kinston Regional Jetport At Sta
0,0,Albany Cty                     ,Long Island - MacArthur        
253,677,William B Hartsfield-Atlanta In,Long Island - MacArthur        
0,0,Bradley International          ,Long Island - MacArthur        
10,116,Nashville International        ,Long Island - MacArthur        
35,206,Gen Edw L Logan Intl           ,Long Island - MacArthur        
0,0,Buffalo Niagara Intl           ,Long Island - MacArthur        
192,1484,Baltimore-Washington Internatio,Long Island - MacArthur        
17,92,Cleveland-Hopkins Intl         ,Long Island - MacArthur        
0,0,Charlotte/Douglas International,Long Island - MacArthur        
72,230,Cincinnati Northern Kentucky In,Long Island - MacArthur        
0,0,Ronald Reagan Washington Nation,Long Island - MacArthur        
0,0,Newark Intl                    ,Long Island - MacArthur        
54,372,Fort Lauderdale-Hollywood Int'l,Long Island - MacArthur        
