rorg,rdes,Origin,Dest
0,0,LaGuardia,Eppley Airfield
856,1561,LaGuardia,Chicago O'Hare International
0,0,LaGuardia,Norfolk International
128,677,LaGuardia,Palm Beach International
4,112,LaGuardia,Newport News/Williamsburg International
9,56,LaGuardia,Philadelphia Intl
0,2,LaGuardia,St. Petersburg-Clearwater International
78,360,LaGuardia,Pittsburgh International
0,0,LaGuardia,Theodore F Green State
377,378,LaGuardia,Portland International Jetport
815,1964,LaGuardia,Raleigh-Durham International
200,205,LaGuardia,Richmond International
0,0,LaGuardia,Roanoke Regional/ Woodrum 
0,0,LaGuardia,Greater Rochester Int'l
32,66,LaGuardia,Southwest Florida International
370,231,LaGuardia,Savannah International
0,0,LaGuardia,Louisville International-Standiford 
0,2,LaGuardia,San Francisco International
0,9,LaGuardia,Luis Munoz Marin International
2,7,LaGuardia,Salt Lake City Intl
1,21,LaGuardia,Sarasota Bradenton International
156,310,LaGuardia,Lambert-St Louis International
1,2,LaGuardia,Cyril E. King
0,0,LaGuardia,Stewart
0,0,LaGuardia,Syracuse-Hancock Intl
155,420,LaGuardia,Tampa International 
3,22,LaGuardia,Cherry Capital
197,61,LaGuardia,McGhee-Tyson
38,240,LaGuardia,Northwest Arkansas Regional
1,39,Long Beach (Daugherty ),William B Hartsfield-Atlanta Intl
4,58,Long Beach (Daugherty ),Gen Edw L Logan Intl
0,0,Long Beach (Daugherty ),Burbank-Glendale-Pasadena
0,0,Long Beach (Daugherty ),Denver Intl
81,187,Long Beach (Daugherty ),Dallas-Fort Worth International
0,0,Long Beach (Daugherty ),Fresno Yosemite International
4,69,Long Beach (Daugherty ),Fort Lauderdale-Hollywood Int'l
0,0,Long Beach (Daugherty ),Walker 
8,173,Long Beach (Daugherty ),Washington Dulles International
35,521,Long Beach (Daugherty ),John F Kennedy Intl
7,142,Long Beach (Daugherty ),McCarran International
14,274,Long Beach (Daugherty ),Metropolitan Oakland International
0,0,Long Beach (Daugherty ),Ontario International
0,0,Long Beach (Daugherty ),Chicago O'Hare International
0,0,Long Beach (Daugherty ),Portland Intl
8,84,Long Beach (Daugherty ),Phoenix Sky Harbor International
0,0,Long Beach (Daugherty ),Palm Springs International
0,0,Long Beach (Daugherty ),San Diego International-Lindbergh 
0,0,Long Beach (Daugherty ),Santa Barbara Municipal
2,259,Long Beach (Daugherty ),Seattle-Tacoma Intl
0,0,Long Beach (Daugherty ),San Francisco International
0,0,Long Beach (Daugherty ),San Jose International
5,134,Long Beach (Daugherty ),Salt Lake City Intl
0,36,Long Beach (Daugherty ),Sacramento International
0,0,Long Beach (Daugherty ),Lambert-St Louis International
0,1,Long Beach (Daugherty ),Tucson International
0,0,Long Beach (Daugherty ),Joslin Field - Magic Valley
15,354,Lihue,Honolulu International
3,140,Lihue,Los Angeles International
0,5,Lihue,Kahului
0,16,Lihue,Phoenix Sky Harbor International
1,108,Lihue,San Francisco International
135,371,Adams ,William B Hartsfield-Atlanta Intl
0,0,Adams ,Austin-Bergstrom International
0,0,Adams ,Nashville International
12,122,Adams ,Baltimore-Washington International
0,7,Adams ,Charlotte/Douglas International
0,0,Adams ,Port Columbus Intl
183,267,Adams ,Cincinnati Northern Kentucky Intl
32,461,Adams ,Dallas Love 
0,0,Adams ,Denver Intl
330,748,Adams ,Dallas-Fort Worth International
5,77,Adams ,Newark Intl
0,0,Adams ,Piedmont Triad International
6,129,Adams ,William P Hobby
0,0,Adams ,Huntsville International 
0,0,Adams ,Washington Dulles International
62,352,Adams ,George Bush Intercontinental
0,0,Adams ,Wichita Mid-Continent
0,0,Adams ,Jackson International
10,121,Adams ,McCarran International
0,0,Adams ,Kansas City International
15,144,Adams ,Chicago Midway
30,237,Adams ,Memphis International
0,2,Adams ,Minneapolis-St Paul Intl
0,0,Adams ,New Orleans International 
0,0,Adams ,Will Rogers World
64,291,Adams ,Chicago O'Hare International
6,58,Adams ,Phoenix Sky Harbor International
1,0,Adams ,San Antonio International
0,0,Adams ,Springfield-Branson Regional
0,0,Adams ,Shreveport Regional
47,59,Adams ,Salt Lake City Intl
17,226,Adams ,Lambert-St Louis International
0,0,Adams ,Tulsa International
1,0,Adams ,Northwest Arkansas Regional
0,0,Klamath Falls International,Rogue Valley International
0,0,Klamath Falls International,San Francisco International
0,0,Lincoln Municipal,Eastern Iowa 
0,2,Lincoln Municipal,City of Colorado Springs Muni
0,0,Lincoln Municipal,Cheyenne
50,328,Lincoln Municipal,Denver Intl
0,0,Lincoln Municipal,Des Moines International
0,0,Lincoln Municipal,Forbes 
0,0,Lincoln Municipal,Joe Foss 
0,0,Lincoln Municipal,Walker 
0,0,Lincoln Municipal,Wichita Mid-Continent
0,0,Lincoln Municipal,McCarran International
1,0,Lincoln Municipal,Eppley Airfield
28,241,Lincoln Municipal,Chicago O'Hare International
0,0,Lincoln Municipal,Phoenix Sky Harbor International
0,0,Lincoln Municipal,Greater Peoria Regional
0,0,Lincoln Municipal,Lambert-St Louis International
0,0,Lincoln Municipal,Sioux Gateway 
0,4,Lanai,Molokai
0,0,Lanai,Kahului
31,208,Laredo International,Dallas-Fort Worth International
23,88,Laredo International,George Bush Intercontinental
0,0,La Crosse Municipal,Chippewa Valley Regional
0,0,La Crosse Municipal,Dane County Regional
14,61,La Crosse Municipal,Minneapolis-St Paul Intl
9,131,La Crosse Municipal,Chicago O'Hare International
0,0,La Crosse Municipal,Lambert-St Louis International
11,56,Greenbrier Valley,William B Hartsfield-Atlanta Intl
0,0,Greenbrier Valley,Charlotte/Douglas International
0,0,Greenbrier Valley,LaGuardia
0,0,Greenbrier Valley,Pittsburgh International
0,0,Greenbrier Valley,Raleigh-Durham International
0,0,Lewiston-Nez Perce County,Walker 
0,0,Lewiston-Nez Perce County,Idaho Falls Regional
4,64,Lewiston-Nez Perce County,Salt Lake City Intl
54,151,Lynchburg Municipal-Preston Glenn ,William B Hartsfield-Atlanta Intl
0,0,Lynchburg Municipal-Preston Glenn ,Baltimore-Washington International
0,0,Lynchburg Municipal-Preston Glenn ,Charlottesville-Albermarle
0,0,Lynchburg Municipal-Preston Glenn ,Charlotte/Douglas International
0,0,Lynchburg Municipal-Preston Glenn ,Roanoke Regional/ Woodrum 
5,55,Midland International,Albuquerque International
0,0,Midland International,Amarillo International
7,66,Midland International,Austin-Bergstrom International
36,251,Midland International,Dallas Love 
95,279,Midland International,Dallas-Fort Worth International
3,48,Midland International,El Paso International
24,93,Midland International,William P Hobby
34,173,Midland International,George Bush Intercontinental
7,67,Midland International,McCarran International
0,0,Midland International,Los Angeles International
0,0,Midland International,Lubbock International
0,0,Midland International,Phoenix Sky Harbor International
0,0,Eugenio Maria De Hostos,Luis Munoz Marin International
0,0,Mbs International,Cleveland-Hopkins Intl
81,167,Mbs International,Detroit Metropolitan-Wayne County
0,0,Mbs International,Kent County International
10,69,Mbs International,Minneapolis-St Paul Intl
8,221,Mbs International,Chicago O'Hare International
0,0,Mbs International,Pittsburgh International
16,267,Kansas City International,Albuquerque International
60,582,Kansas City International,William B Hartsfield-Atlanta Intl
0,0,Kansas City International,Austin-Bergstrom International
25,430,Kansas City International,Nashville International
0,0,Kansas City International,Gen Edw L Logan Intl
27,220,Kansas City International,Baltimore-Washington International
18,222,Kansas City International,Cleveland-Hopkins Intl
8,149,Kansas City International,Charlotte/Douglas International
162,455,Kansas City International,Cincinnati Northern Kentucky Intl
9,148,Kansas City International,Dallas Love 
2,103,Kansas City International,Ronald Reagan Washington National
81,607,Kansas City International,Denver Intl
305,558,Kansas City International,Dallas-Fort Worth International
0,0,Kansas City International,Des Moines International
52,371,Kansas City International,Detroit Metropolitan-Wayne County
0,0,Kansas City International,El Paso International
17,158,Kansas City International,Newark Intl
0,0,Kansas City International,Forbes 
0,0,Kansas City International,Walker 
0,0,Kansas City International,William P Hobby
0,34,Kansas City International,Washington Dulles International
54,317,Kansas City International,George Bush Intercontinental
0,0,Kansas City International,Wichita Mid-Continent
8,199,Kansas City International,Indianapolis International
0,0,Kansas City International,John F Kennedy Intl
65,606,Kansas City International,McCarran International
19,429,Kansas City International,Los Angeles International
0,0,Kansas City International,Blue Grass 
23,87,Kansas City International,LaGuardia
21,300,Kansas City International,Orlando International
271,1173,Kansas City International,Chicago Midway
26,140,Kansas City International,Memphis International
6,35,Kansas City International,Manchester
0,0,Kansas City International,Miami International
0,0,Kansas City International,General Mitchell International
0,0,Kansas City International,Quad City
66,416,Kansas City International,Minneapolis-St Paul Intl
8,189,Kansas City International,Metropolitan Oakland International
26,497,Kansas City International,Will Rogers World
0,1,Kansas City International,Eppley Airfield
143,528,Kansas City International,Chicago O'Hare International
5,163,Kansas City International,Portland Intl
7,169,Kansas City International,Philadelphia Intl
41,598,Kansas City International,Phoenix Sky Harbor International
0,0,Kansas City International,Greater Peoria Regional
0,0,Kansas City International,Pocatello Regional
2,24,Kansas City International,Pittsburgh International
3,51,Kansas City International,Theodore F Green State
1,7,Kansas City International,Raleigh-Durham International
7,158,Kansas City International,San Diego International-Lindbergh 
3,174,Kansas City International,Seattle-Tacoma Intl
0,0,Kansas City International,San Francisco International
1,0,Kansas City International,Springfield-Branson Regional
0,0,Kansas City International,Shreveport Regional
0,2,Kansas City International,San Jose International
51,521,Kansas City International,Salt Lake City Intl
7,173,Kansas City International,Sacramento International
54,563,Kansas City International,Lambert-St Louis International
12,224,Kansas City International,Tampa International 
20,352,Kansas City International,Tulsa International
0,0,Middle Georgia Regional,Southwest Georgia Regional
83,522,Middle Georgia Regional,William B Hartsfield-Atlanta Intl
0,0,Middle Georgia Regional,Glynco Jetport
0,0,Middle Georgia Regional,Charleston AFB/International
0,0,Middle Georgia Regional,Dallas-Fort Worth International
0,0,Middle Georgia Regional,Key West International
0,0,Middle Georgia Regional,Fort Wayne International
0,0,Middle Georgia Regional,Valdosta Regional
0,0,Middle Georgia Regional,Eglin Air Force Base
0,0,Orlando International,Lehigh Valley International
42,176,Orlando International,Albuquerque International
0,4,Orlando International,Atlantic City International
45,247,Orlando International,Albany Cty
131,1305,Orlando International,William B Hartsfield-Atlanta Intl
30,220,Orlando International,Austin-Bergstrom International
67,444,Orlando International,Bradley International
21,142,Orlando International,Birmingham International
2,36,Orlando International,Central Illinois Regional
122,561,Orlando International,Nashville International
121,669,Orlando International,Gen Edw L Logan Intl
2,46,Orlando International,Rafael Hernandez
31,177,Orlando International,Buffalo Niagara Intl
2,5,Orlando International,Burbank-Glendale-Pasadena
226,1106,Orlando International,Baltimore-Washington International
4,50,Orlando International,Columbia Metropolitan
0,63,Orlando International,Akron-Canton Regional
0,3,Orlando International,Charleston AFB/International
52,175,Orlando International,Cleveland-Hopkins Intl
189,710,Orlando International,Charlotte/Douglas International
28,277,Orlando International,Port Columbus Intl
82,344,Orlando International,Cincinnati Northern Kentucky Intl
0,0,Orlando International,Daytona Beach International
16,60,Orlando International,James M Cox Dayton Intl
107,473,Orlando International,Ronald Reagan Washington National
131,526,Orlando International,Denver Intl
510,872,Orlando International,Dallas-Fort Worth International
143,802,Orlando International,Detroit Metropolitan-Wayne County
161,533,Orlando International,Newark Intl
0,0,Orlando International,Key West International
162,887,Orlando International,Fort Lauderdale-Hollywood Int'l
16,131,Orlando International,Bishop
0,0,Orlando International,Gainesville Regional
5,13,Orlando International,Gulfport-Biloxi Regional
8,65,Orlando International,Kent County International
109,223,Orlando International,Piedmont Triad International
42,46,Orlando International,Greenville-Spartanburg
35,295,Orlando International,William P Hobby
2,14,Orlando International,Westchester Cty
14,92,Orlando International,Huntsville International 
144,621,Orlando International,Washington Dulles International
92,266,Orlando International,George Bush Intercontinental
2,9,Orlando International,Wichita Mid-Continent
44,292,Orlando International,Indianapolis International
76,364,Orlando International,Long Island - MacArthur
9,104,Orlando International,Jackson International
0,0,Orlando International,Jacksonville International
147,2110,Orlando International,John F Kennedy Intl
49,284,Orlando International,McCarran International
116,469,Orlando International,Los Angeles International
11,34,Orlando International,Blue Grass 
154,604,Orlando International,LaGuardia
75,402,Orlando International,Kansas City International
1,14,Orlando International,Harrisburg Intl
146,727,Orlando International,Chicago Midway
47,227,Orlando International,Memphis International
0,0,Orlando International,McAllen Miller International
51,303,Orlando International,Manchester
266,462,Orlando International,Miami International
37,192,Orlando International,General Mitchell International
0,0,Orlando International,Melbourne International 
12,47,Orlando International,Quad City
77,512,Orlando International,Minneapolis-St Paul Intl
87,584,Orlando International,New Orleans International 
10,52,Orlando International,Will Rogers World
0,0,Orlando International,Eppley Airfield
232,702,Orlando International,Chicago O'Hare International
38,323,Orlando International,Norfolk International
3,6,Orlando International,Palm Beach International
1,14,Orlando International,Panama City-Bay County International
2,43,Orlando International,Newport News/Williamsburg International
360,1627,Orlando International,Philadelphia Intl
85,434,Orlando International,Phoenix Sky Harbor International
0,0,Orlando International,St. Petersburg-Clearwater International
121,587,Orlando International,Pittsburgh International
0,0,Orlando International,Pensacola Regional
82,425,Orlando International,Theodore F Green State
230,590,Orlando International,Raleigh-Durham International
3,12,Orlando International,Richmond International
23,119,Orlando International,Greater Rochester Int'l
31,230,Orlando International,Southwest Florida International
58,315,Orlando International,San Antonio International
0,0,Orlando International,South Bend Regional
36,146,Orlando International,Louisville International-Standiford 
38,360,Orlando International,Seattle-Tacoma Intl
5,131,Orlando International,San Francisco International
146,667,Orlando International,Luis Munoz Marin International
28,126,Orlando International,Salt Lake City Intl
0,0,Orlando International,Sarasota Bradenton International
131,592,Orlando International,Lambert-St Louis International
0,0,Orlando International,Cyril E. King
0,0,Orlando International,Henry E. Rohlsen 
0,0,Orlando International,Stewart
3,26,Orlando International,Syracuse-Hancock Intl
11,9,Orlando International,Tallahassee Regional
2,4,Orlando International,Tampa International 
3,29,Orlando International,Tulsa International
14,58,Orlando International,McGhee-Tyson
0,0,Harrisburg Intl,Lehigh Valley International
302,557,Harrisburg Intl,William B Hartsfield-Atlanta Intl
0,0,Harrisburg Intl,Wilkes-Barre/Scranton Intl
0,0,Harrisburg Intl,Bradley International
0,0,Harrisburg Intl,Gen Edw L Logan Intl
0,0,Harrisburg Intl,Baltimore-Washington International
14,30,Harrisburg Intl,Cleveland-Hopkins Intl
6,81,Harrisburg Intl,Charlotte/Douglas International
185,354,Harrisburg Intl,Cincinnati Northern Kentucky Intl
1,7,Harrisburg Intl,Dallas-Fort Worth International
26,116,Harrisburg Intl,Detroit Metropolitan-Wayne County
0,0,Harrisburg Intl,Fort Lauderdale-Hollywood Int'l
0,0,Harrisburg Intl,Westchester Cty
12,68,Harrisburg Intl,Washington Dulles International
0,0,Harrisburg Intl,Tompkins Cty 
0,0,Harrisburg Intl,LaGuardia
0,0,Harrisburg Intl,Middle Georgia Regional
0,3,Harrisburg Intl,Orlando International
0,1,Harrisburg Intl,Manchester
162,353,Harrisburg Intl,Chicago O'Hare International
0,18,Harrisburg Intl,Philadelphia Intl
4,16,Harrisburg Intl,Pittsburgh International
0,0,Harrisburg Intl,Theodore F Green State
0,0,Harrisburg Intl,Raleigh-Durham International
0,0,Harrisburg Intl,Lambert-St Louis International
37,348,Chicago Midway,Albuquerque International
27,171,Chicago Midway,Albany Cty
217,877,Chicago Midway,William B Hartsfield-Atlanta Intl
7,67,Chicago Midway,Austin-Bergstrom International
42,384,Chicago Midway,Bradley International
45,397,Chicago Midway,Birmingham International
163,1360,Chicago Midway,Nashville International
9,268,Chicago Midway,Gen Edw L Logan Intl
29,189,Chicago Midway,Buffalo Niagara Intl
0,1,Chicago Midway,Burbank-Glendale-Pasadena
184,1166,Chicago Midway,Baltimore-Washington International
219,1356,Chicago Midway,Cleveland-Hopkins Intl
4,117,Chicago Midway,Charlotte/Douglas International
128,1072,Chicago Midway,Port Columbus Intl
79,84,Chicago Midway,Cincinnati Northern Kentucky Intl
0,0,Chicago Midway,James M Cox Dayton Intl
14,365,Chicago Midway,Ronald Reagan Washington National
90,949,Chicago Midway,Denver Intl
0,0,Chicago Midway,Detroit City
109,713,Chicago Midway,Dallas-Fort Worth International
0,0,Chicago Midway,Des Moines International
272,1650,Chicago Midway,Detroit Metropolitan-Wayne County
0,0,Chicago Midway,Evansville Regional
43,345,Chicago Midway,Newark Intl
83,570,Chicago Midway,Fort Lauderdale-Hollywood Int'l
0,0,Chicago Midway,Piedmont Triad International
0,0,Chicago Midway,Greenville-Spartanburg
74,668,Chicago Midway,William P Hobby
4,118,Chicago Midway,Washington Dulles International
0,0,Chicago Midway,George Bush Intercontinental
0,0,Chicago Midway,Wichita Mid-Continent
93,852,Chicago Midway,Indianapolis International
100,583,Chicago Midway,Long Island - MacArthur
20,371,Chicago Midway,Jackson International
0,0,Chicago Midway,Jacksonville International
0,1,Chicago Midway,John F Kennedy Intl
184,1418,Chicago Midway,McCarran International
99,1141,Chicago Midway,Los Angeles International
32,579,Chicago Midway,LaGuardia
17,168,Chicago Midway,Adams 
0,0,Chicago Midway,Lincoln Municipal
239,2336,Chicago Midway,Kansas City International
97,934,Chicago Midway,Orlando International
0,0,Chicago Midway,Memphis International
64,472,Chicago Midway,Manchester
2,80,Chicago Midway,Miami International
226,747,Chicago Midway,Minneapolis-St Paul Intl
3,42,Chicago Midway,New Orleans International 
72,743,Chicago Midway,Metropolitan Oakland International
110,1067,Chicago Midway,Eppley Airfield
0,0,Chicago Midway,Chicago O'Hare International
15,156,Chicago Midway,Norfolk International
0,0,Chicago Midway,Palm Beach International
11,137,Chicago Midway,Portland Intl
257,643,Chicago Midway,Philadelphia Intl
114,1110,Chicago Midway,Phoenix Sky Harbor International
5,153,Chicago Midway,St. Petersburg-Clearwater International
49,483,Chicago Midway,Pittsburgh International
74,519,Chicago Midway,Theodore F Green State
62,472,Chicago Midway,Raleigh-Durham International
0,4,Chicago Midway,Reno/Tahoe International
26,249,Chicago Midway,Southwest Florida International
52,552,Chicago Midway,San Diego International-Lindbergh 
3,50,Chicago Midway,San Antonio International
109,972,Chicago Midway,Louisville International-Standiford 
69,712,Chicago Midway,Seattle-Tacoma Intl
15,449,Chicago Midway,San Francisco International
8,142,Chicago Midway,San Jose International
5,118,Chicago Midway,Luis Munoz Marin International
13,168,Chicago Midway,Salt Lake City Intl
19,138,Chicago Midway,Sacramento International
1,36,Chicago Midway,John Wayne /Orange Co
6,78,Chicago Midway,Sarasota Bradenton International
204,1790,Chicago Midway,Lambert-St Louis International
81,759,Chicago Midway,Tampa International 
7,74,Chicago Midway,Tucson International
0,0,Key ,Alexandria International
81,215,Key ,William B Hartsfield-Atlanta Intl
0,0,Key ,Lovell 
0,0,Key ,Columbus Metropolitan
0,0,Key ,Lafayette Regional
0,0,Key ,Montgomery Regional Apt
0,0,Key ,Pensacola Regional
0,0,Memphis International,Albuquerque International
338,1218,Memphis International,William B Hartsfield-Atlanta Intl
9,78,Memphis International,Austin-Bergstrom International
31,196,Memphis International,Birmingham International
29,242,Memphis International,Nashville International
14,28,Memphis International,Gen Edw L Logan Intl
37,203,Memphis International,"Baton Rouge Metropolitan, Ryan "
29,93,Memphis International,Baltimore-Washington International
0,1,Memphis International,Lovell 
0,0,Memphis International,Eastern Iowa 
11,50,Memphis International,Cleveland-Hopkins Intl
6,81,Memphis International,Charlotte/Douglas International
17,139,Memphis International,Port Columbus Intl
0,0,Memphis International,City of Colorado Springs Muni
0,0,Memphis International,Natrona County Intl
239,444,Memphis International,Cincinnati Northern Kentucky Intl
0,0,Memphis International,James M Cox Dayton Intl
89,463,Memphis International,Ronald Reagan Washington National
53,688,Memphis International,Denver Intl
222,733,Memphis International,Dallas-Fort Worth International
0,0,Memphis International,Des Moines International
130,879,Memphis International,Detroit Metropolitan-Wayne County
154,205,Memphis International,Newark Intl
0,0,Memphis International,Fresno Yosemite International
34,233,Memphis International,Fort Lauderdale-Hollywood Int'l
0,0,Memphis International,Fort Wayne International
0,0,Memphis International,Walker 
29,183,Memphis International,Gulfport-Biloxi Regional
10,53,Memphis International,Kent County International
0,1,Memphis International,Piedmont Triad International
0,0,Memphis International,Greenville-Spartanburg
0,0,Memphis International,William P Hobby
0,0,Memphis International,Huntsville International 
1,27,Memphis International,Washington Dulles International
87,527,Memphis International,George Bush Intercontinental
0,0,Memphis International,Wichita Mid-Continent
40,349,Memphis International,Indianapolis International
11,48,Memphis International,Jackson International
2,21,Memphis International,Jacksonville International
0,0,Memphis International,John F Kennedy Intl
29,128,Memphis International,McCarran International
60,561,Memphis International,Los Angeles International
0,0,Memphis International,Blue Grass 
458,262,Memphis International,LaGuardia
33,355,Memphis International,Adams 
0,0,Memphis International,Lincoln Municipal
38,389,Memphis International,Kansas City International
54,443,Memphis International,Orlando International
0,0,Memphis International,Chicago Midway
0,0,Memphis International,Montgomery Regional Apt
31,353,Memphis International,Miami International
37,380,Memphis International,General Mitchell International
0,0,Memphis International,Mobile Regional
1,4,Memphis International,Dane County Regional
113,1055,Memphis International,Minneapolis-St Paul Intl
64,495,Memphis International,New Orleans International 
7,62,Memphis International,Will Rogers World
16,183,Memphis International,Eppley Airfield
518,823,Memphis International,Chicago O'Hare International
2,7,Memphis International,Norfolk International
0,0,Memphis International,Palm Beach International
0,0,Memphis International,Portland Intl
0,0,Memphis International,Panama City-Bay County International
67,93,Memphis International,Philadelphia Intl
12,215,Memphis International,Phoenix Sky Harbor International
0,0,Memphis International,Pittsburgh International
18,119,Memphis International,Raleigh-Durham International
9,60,Memphis International,Southwest Florida International
0,0,Memphis International,San Diego International-Lindbergh 
40,386,Memphis International,San Antonio International
19,77,Memphis International,Louisville International-Standiford 
15,166,Memphis International,Seattle-Tacoma Intl
96,109,Memphis International,San Francisco International
15,88,Memphis International,Springfield-Branson Regional
0,0,Memphis International,Shreveport Regional
2,36,Memphis International,Luis Munoz Marin International
3,109,Memphis International,Salt Lake City Intl
0,0,Memphis International,John Wayne /Orange Co
0,0,Memphis International,Sarasota Bradenton International
39,225,Memphis International,Lambert-St Louis International
49,436,Memphis International,Tampa International 
0,0,Memphis International,Tri-Cities Regional
0,0,Memphis International,Tulsa International
0,0,Memphis International,Tucson International
0,1,Memphis International,McGhee-Tyson
52,344,Memphis International,Eglin Air Force Base
9,62,Memphis International,Northwest Arkansas Regional
0,0,McAllen Miller International,Abilene Regional
20,78,McAllen Miller International,William B Hartsfield-Atlanta Intl
0,0,McAllen Miller International,Austin-Bergstrom International
43,91,McAllen Miller International,Dallas-Fort Worth International
0,0,McAllen Miller International,Valley International
24,245,McAllen Miller International,George Bush Intercontinental
0,0,McAllen Miller International,Los Angeles International
0,0,McAllen Miller International,Orlando International
0,0,McAllen Miller International,Phoenix Sky Harbor International
1,0,Rogue Valley International,Arcata
0,0,Rogue Valley International,City of Colorado Springs Muni
0,0,Rogue Valley International,Cheyenne
9,174,Rogue Valley International,Denver Intl
5,14,Rogue Valley International,Mahlon Sweet 
0,0,Rogue Valley International,Fresno Yosemite International
0,0,Rogue Valley International,Walker 
0,0,Rogue Valley International,Idaho Falls Regional
2,5,Rogue Valley International,McCarran International
0,0,Rogue Valley International,Los Angeles International
0,0,Rogue Valley International,Klamath Falls International
0,0,Rogue Valley International,Monterey Peninsula
0,0,Rogue Valley International,Ogden-Hinckley
39,403,Rogue Valley International,Portland Intl
3,21,Rogue Valley International,Phoenix Sky Harbor International
0,0,Rogue Valley International,Pueblo Memorial
0,0,Rogue Valley International,Redding Municipal
0,0,Rogue Valley International,Roberts 
0,0,Rogue Valley International,Seattle-Tacoma Intl
52,1000,Rogue Valley International,San Francisco International
0,0,Rogue Valley International,San Jose International
13,204,Rogue Valley International,Salt Lake City Intl
0,0,Rogue Valley International,Sacramento International
0,0,Rogue Valley International,Joslin Field - Magic Valley
243,731,Montgomery Regional Apt,William B Hartsfield-Atlanta Intl
0,0,Montgomery Regional Apt,Birmingham International
0,0,Montgomery Regional Apt,"Baton Rouge Metropolitan, Ryan "
0,0,Montgomery Regional Apt,Lovell 
1,3,Montgomery Regional Apt,Charlotte/Douglas International
18,84,Montgomery Regional Apt,Cincinnati Northern Kentucky Intl
31,79,Montgomery Regional Apt,Dallas-Fort Worth International
0,0,Montgomery Regional Apt,Gulfport-Biloxi Regional
15,105,Montgomery Regional Apt,George Bush Intercontinental
0,0,Montgomery Regional Apt,Jackson International
0,0,Montgomery Regional Apt,Memphis International
0,0,Montgomery Regional Apt,Monroe Regional
0,0,Montgomery Regional Apt,Panama City-Bay County International
0,0,Montgomery Regional Apt,Shreveport Regional
0,0,Manchester,Albany Cty
115,449,Manchester,William B Hartsfield-Atlanta Intl
0,0,Manchester,Bangor International
6,92,Manchester,Nashville International
0,0,Manchester,Burlington International
110,1195,Manchester,Baltimore-Washington International
8,75,Manchester,Cleveland-Hopkins Intl
30,245,Manchester,Charlotte/Douglas International
87,240,Manchester,Cincinnati Northern Kentucky Intl
4,48,Manchester,Ronald Reagan Washington National
38,312,Manchester,Detroit Metropolitan-Wayne County
5,118,Manchester,Newark Intl
0,0,Manchester,Fort Lauderdale-Hollywood Int'l
23,139,Manchester,Washington Dulles International
1,0,Manchester,John F Kennedy Intl
1,50,Manchester,McCarran International
68,62,Manchester,LaGuardia
1,14,Manchester,Kansas City International
20,290,Manchester,Orlando International
0,0,Manchester,Harrisburg Intl
39,213,Manchester,Chicago Midway
16,70,Manchester,Minneapolis-St Paul Intl
25,256,Manchester,Chicago O'Hare International
161,488,Manchester,Philadelphia Intl
4,24,Manchester,Pittsburgh International
0,0,Manchester,Portland International Jetport
19,228,Manchester,Tampa International 
0,0,Miami International,Naples Municipal
417,1822,Miami International,William B Hartsfield-Atlanta Intl
0,0,Miami International,Austin-Bergstrom International
72,117,Miami International,Bradley International
147,487,Miami International,Nashville International
310,1248,Miami International,Gen Edw L Logan Intl
0,0,Miami International,Rafael Hernandez
0,0,Miami International,Buffalo Niagara Intl
141,459,Miami International,Baltimore-Washington International
0,0,Miami International,Charleston AFB/International
84,330,Miami International,Cleveland-Hopkins Intl
135,923,Miami International,Charlotte/Douglas International
31,186,Miami International,Port Columbus Intl
92,451,Miami International,Cincinnati Northern Kentucky Intl
2,13,Miami International,James M Cox Dayton Intl
316,945,Miami International,Ronald Reagan Washington National
76,312,Miami International,Denver Intl
418,1403,Miami International,Dallas-Fort Worth International
108,449,Miami International,Detroit Metropolitan-Wayne County
0,13,Miami International,Eagle County Regional
996,728,Miami International,Newark Intl
0,0,Miami International,Key West International
0,0,Miami International,Fort Lauderdale-Hollywood Int'l
0,0,Miami International,Gainesville Regional
9,48,Miami International,Piedmont Triad International
0,0,Miami International,William P Hobby
127,394,Miami International,Washington Dulles International
249,669,Miami International,George Bush Intercontinental
60,162,Miami International,Indianapolis International
0,0,Miami International,Long Island - MacArthur
0,0,Miami International,Jacksonville International
327,1557,Miami International,John F Kennedy Intl
106,431,Miami International,McCarran International
298,990,Miami International,Los Angeles International
325,1119,Miami International,LaGuardia
0,0,Miami International,Kansas City International
288,949,Miami International,Orlando International
3,17,Miami International,Chicago Midway
34,240,Miami International,Memphis International
0,0,Miami International,General Mitchell International
73,311,Miami International,Minneapolis-St Paul Intl
125,311,Miami International,New Orleans International 
355,1435,Miami International,Chicago O'Hare International
15,77,Miami International,Norfolk International
0,0,Miami International,Palm Beach International
145,848,Miami International,Philadelphia Intl
2,76,Miami International,Phoenix Sky Harbor International
31,192,Miami International,Pittsburgh International
0,0,Miami International,Mercedita
131,433,Miami International,Raleigh-Durham International
23,138,Miami International,Richmond International
0,0,Miami International,Southwest Florida International
0,0,Miami International,San Diego International-Lindbergh 
0,0,Miami International,San Antonio International
0,0,Miami International,Savannah International
10,58,Miami International,Louisville International-Standiford 
1,157,Miami International,Seattle-Tacoma Intl
133,467,Miami International,San Francisco International
0,0,Miami International,Shreveport Regional
0,0,Miami International,San Jose International
319,1443,Miami International,Luis Munoz Marin International
0,25,Miami International,Salt Lake City Intl
0,0,Miami International,Sarasota Bradenton International
139,319,Miami International,Lambert-St Louis International
63,265,Miami International,Cyril E. King
