Origin,Dest,rorg,rdes
DTW,IAD,170,1054
DTW,IAH,96,880
DTW,IND,117,1418
DTW,JAX,49,568
DTW,JFK,188,652
DTW,LAN,88,1059
DTW,LAS,132,1160
DTW,LAX,87,1418
DTW,LEX,13,82
DTW,LGA,1241,1756
DTW,LIT,0,0
DTW,MBS,90,945
DTW,MCI,80,1081
DTW,MCO,110,1776
DTW,MDT,42,356
DTW,MDW,329,1744
DTW,MEM,91,1389
DTW,MHT,48,759
DTW,MIA,83,715
DTW,MKE,96,1083
DTW,MSN,124,1163
DTW,MSP,340,3746
DTW,MSY,55,508
DTW,MYR,5,134
DTW,OKC,2,14
DTW,OMA,6,66
DTW,ORD,1196,2153
DTW,ORF,82,993
DTW,ORH,0,0
DTW,PBI,35,448
DTW,PDX,33,310
DTW,PHL,670,1396
DTW,PHX,128,1787
DTW,PIA,0,0
DTW,PIT,62,606
DTW,PVD,72,780
DTW,PWM,18,285
DTW,RDU,63,876
DTW,RIC,19,272
DTW,RNO,0,3
DTW,ROC,40,448
DTW,RSW,39,910
DTW,SAN,32,529
DTW,SAT,32,407
DTW,SAV,1,30
DTW,SBN,1,9
DTW,SDF,53,552
DTW,SEA,70,901
DTW,SFO,157,875
DTW,SHV,0,0
DTW,SJC,2,26
DTW,SJU,2,103
DTW,SLC,19,260
DTW,SNA,21,198
DTW,SRQ,7,142
DTW,STL,84,1407
DTW,SYR,61,938
DTW,TPA,65,1197
DTW,TUS,0,3
DTW,TVC,65,504
DTW,TYS,0,8
DTW,XNA,0,0
DUT,ANC,18,49
EAU,LSE,0,0
EAU,MSP,0,0
EFD,IAH,14,13
EGE,ATL,1,22
EGE,CLT,1,4
EGE,CVG,0,7
EGE,DEN,34,87
EGE,DFW,25,68
EGE,DTW,0,0
EGE,EWR,8,29
EGE,IAD,0,0
EGE,IAH,2,3
EGE,LAX,4,7
EGE,LGA,2,3
EGE,MIA,0,10
EGE,MSP,3,21
EGE,ORD,10,29
EGE,PHL,1,5
EGE,PHX,0,0
EGE,SFO,0,1
EKO,PIH,0,0
EKO,RNO,26,64
EKO,SLC,89,248
EKO,TWF,0,0
ELM,AVP,0,0
ELM,BGM,0,0
ELM,ITH,0,0
ELM,PIT,0,0
ELM,SYR,0,0
ELP,ABQ,6,128
ELP,ATL,4,128
ELP,AUS,11,228
ELP,COS,0,0
ELP,DAL,27,344
ELP,DEN,32,236
ELP,DFW,129,432
ELP,GJT,0,0
ELP,HOU,17,210
ELP,IAH,48,218
ELP,LAS,19,113
ELP,LAX,5,115
ELP,LBB,8,69
ELP,MAF,1,73
ELP,MTJ,0,0
ELP,OAK,0,0
ELP,OGD,0,0
ELP,ONT,0,0
ELP,ORD,14,140
ELP,PHX,51,470
ELP,PIH,0,0
ELP,SAN,5,74
ELP,SAT,11,199
ELP,SFO,0,0
ELP,SLC,1,72
ELP,STL,0,0
ELP,TUS,0,0
ERI,ATL,7,15
ERI,CLE,0,22
ERI,CVG,59,120
ERI,DTW,0,0
ERI,ITH,0,0
ERI,PIT,0,0
EUG,BOI,0,0
EUG,COS,0,0
EUG,CPR,0,0
EUG,DEN,11,260
EUG,GJT,0,0
EUG,IDA,0,0
EUG,LAS,0,6
EUG,LAX,0,0
EUG,MFR,2,0
EUG,MRY,0,0
EUG,PDX,29,168
EUG,PHX,0,28
EUG,PIH,0,0
EUG,RDM,0,0
EUG,SFO,30,544
EUG,SJC,0,0
EUG,SLC,15,134
EUG,SMF,0,0
EUG,TWF,0,0
EVV,ATL,155,332
EVV,BNA,0,0
EVV,CLT,0,0
EVV,CVG,143,256
EVV,DAY,0,0
EVV,DFW,16,12
EVV,IND,0,0
EVV,LEX,0,0
EVV,MDW,0,0
EVV,MGM,0,0
EVV,ORD,83,155
EVV,PIT,0,0
EVV,SDF,0,0
EVV,STL,0,0
EWR,ABE,0,0
EWR,ABQ,3,23
EWR,ACK,25,117
EWR,AGS,11,49
EWR,ALB,110,777
EWR,ANC,1,10
EWR,ATL,305,1672
EWR,AUS,66,309
EWR,AVL,34,225
EWR,BDL,106,743
EWR,BGR,16,146
EWR,BHM,59,291
EWR,BNA,117,843
EWR,BOS,330,1411
EWR,BQN,67,293
EWR,BTR,2,22
EWR,BTV,102,898
EWR,BUF,180,1120
EWR,BWI,120,858
EWR,CAE,60,318
EWR,CHS,95,572
EWR,CLE,162,838
EWR,CLT,187,2036
EWR,CMH,131,795
EWR,COS,0,0
EWR,CRP,0,0
EWR,CVG,425,1005
EWR,DAB,32,268
EWR,DAY,73,517
EWR,DCA,219,996
EWR,DEN,124,703
EWR,DFW,401,908
EWR,DSM,3,34
EWR,DTW,607,1598
EWR,EGE,18,66
EWR,FLL,163,1410
EWR,GRR,38,187
EWR,GSO,111,874
EWR,GSP,79,482
EWR,GUC,0,1
EWR,HDN,1,5
EWR,HNL,22,141
EWR,HOU,9,24
EWR,HPN,0,2
EWR,HSV,19,63
EWR,IAD,182,1195
EWR,IAH,212,1569
EWR,IND,101,668
EWR,ISP,0,0
EWR,JAC,0,0
EWR,JAX,103,594
EWR,JFK,0,0
EWR,LAS,181,1136
EWR,LAX,262,1457
EWR,LEX,31,124
EWR,LGA,0,0
EWR,LIT,29,207
EWR,MCI,108,643
EWR,MCO,211,1600
EWR,MDW,72,403
EWR,MEM,133,436
EWR,MHT,99,720
EWR,MIA,221,994
EWR,MKE,83,521
EWR,MLB,0,0
EWR,MSN,36,184
EWR,MSP,489,1205
EWR,MSY,51,329
EWR,MTJ,0,14
EWR,MYR,13,55
EWR,OAK,3,7
EWR,OKC,32,208
EWR,OMA,45,442
EWR,ONT,0,0
EWR,ORD,464,1478
EWR,ORF,135,960
EWR,ORH,0,0
EWR,PBI,115,871
EWR,PDX,61,350
EWR,PHL,30,237
EWR,PHX,132,850
EWR,PIT,166,1334
EWR,PSE,8,42
EWR,PVD,115,864
EWR,PWM,106,754
EWR,RDU,327,1520
EWR,RIC,158,1073
EWR,RNO,1,6
EWR,ROA,0,0
EWR,ROC,168,1038
EWR,RSW,41,358
EWR,SAN,72,412
EWR,SAT,71,265
EWR,SAV,89,519
EWR,SBN,1,2
EWR,SDF,82,521
EWR,SEA,107,809
EWR,SFO,191,1032
EWR,SJC,28,122
EWR,SJU,174,941
EWR,SLC,45,331
EWR,SMF,3,12
EWR,SNA,41,276
EWR,SRQ,11,105
EWR,STL,127,699
EWR,STT,10,35
EWR,SWF,0,0
EWR,SYR,149,836
EWR,TPA,126,861
EWR,TUL,24,156
EWR,TUS,6,21
EWR,TYS,49,342
EWR,UCA,0,0
EWR,XNA,27,170
EYW,ATL,100,414
EYW,FLL,0,8
EYW,MCN,0,0
EYW,MCO,0,0
EYW,MIA,0,0
EYW,SRQ,0,0
FAI,ANC,16,925
FAI,BRW,34,127
FAI,JNU,0,0
FAI,MSP,0,63
FAI,OME,0,0
FAI,SCC,0,0
FAI,SEA,1,258
FAI,SLC,0,7
FAR,BIS,1,0
FAR,CID,0,0
FAR,COS,0,0
FAR,CPR,0,0
FAR,DEN,26,364
FAR,FSD,0,0
FAR,GJT,0,0
FAR,LAS,2,8
FAR,MSP,60,357
FAR,ORD,10,176
FAR,RAP,0,0
FAR,SBN,0,0
FAR,SLC,2,59
FAR,SUX,0,0
FAT,BFL,0,0
FAT,CDC,0,0
FAT,COS,0,0
FAT,DEN,41,401
FAT,DFW,48,140
FAT,GJT,0,0
FAT,LAS,37,429
FAT,LAX,123,1215
FAT,MEM,0,0
FAT,MOD,0,0
FAT,MRY,0,0
FAT,ONT,0,0
FAT,PHX,8,116
FAT,PIH,0,0
FAT,PSP,0,0
FAT,RAP,0,0
FAT,RNO,0,0
FAT,SBA,1,0
FAT,SCK,0,0
FAT,SFO,52,875
FAT,SGF,0,0
FAT,SJC,0,0
FAT,SLC,49,405
FAT,SMF,0,2
FAT,SNA,0,0
FAT,TUS,0,0
FAT,TWF,0,0
FAT,VIS,9,98
FAY,ATL,141,384
FAY,BWI,0,0
FAY,CAE,0,0
FAY,CLT,0,0
FAY,GSO,0,0
FAY,MCN,0,0
FAY,ORF,0,0
FCA,BIL,0,0
FCA,BOI,0,0
FCA,GJT,0,0
FCA,GTF,21,64
FCA,HLN,0,0
FCA,IDA,0,0
FCA,MSO,6,6
FCA,MSP,11,94
FCA,OGD,0,0
FCA,PHX,0,32
FCA,PIH,0,0
FCA,SLC,71,331
FCA,TWF,0,0
FLG,GCN,0,0
FLG,LAS,0,0
FLG,PHX,8,131
FLL,ATL,100,1024
FLL,AUS,0,0
FLL,BDL,12,203
FLL,BNA,7,58
FLL,BOS,63,667
FLL,BTV,0,0
FLL,BUF,0,1
FLL,BWI,80,677
FLL,CAE,0,0
FLL,CAK,0,4
FLL,CLE,9,92
FLL,CLT,46,735
FLL,CMH,27,17
FLL,CVG,42,153
FLL,DAY,0,0
FLL,DCA,46,387
FLL,DEN,20,233
FLL,DFW,363,640
FLL,DTW,59,369
FLL,EWR,31,474
FLL,EYW,1,18
FLL,FLL,0,0
FLL,FNT,1,44
FLL,GPT,3,28
FLL,GRR,0,1
FLL,GSO,15,27
FLL,GSP,0,0
FLL,HOU,7,59
FLL,HPN,0,1
FLL,IAD,23,499
FLL,IAH,20,259
FLL,IND,8,108
FLL,ISP,40,316
FLL,JAX,78,764
FLL,JFK,131,2985
FLL,LAS,16,252
FLL,LAX,117,503
FLL,LEX,4,8
FLL,LGA,235,1420
FLL,LGB,1,69
FLL,MCO,158,715
FLL,MDT,0,0
FLL,MDW,64,425
FLL,MEM,21,111
FLL,MHT,0,1
FLL,MIA,0,0
FLL,MKE,0,0
FLL,MSP,26,210
FLL,MSY,20,166
FLL,OAK,2,13
FLL,ORD,119,470
FLL,PBI,0,0
FLL,PHF,0,2
FLL,PHL,91,1155
FLL,PHX,21,309
FLL,PIE,0,0
FLL,PIT,19,242
FLL,PVD,0,16
FLL,RDU,5,19
FLL,RIC,20,41
FLL,ROC,0,18
FLL,RSW,0,0
FLL,SAV,0,0
FLL,SJU,91,388
FLL,SLC,12,63
FLL,SRQ,0,0
FLL,STL,62,195
FLL,SWF,0,5
FLL,TLH,59,47
FLL,TPA,128,931
FLO,AGS,0,0
FLO,ATL,57,192
FLO,GSP,0,0
FMN,ABQ,1,0
FNT,ATL,204,572
FNT,CHA,0,0
FNT,CLE,0,0
FNT,CVG,129,191
FNT,DAY,0,0
FNT,DTW,45,210
FNT,FLL,2,23
FNT,LAS,4,59
FNT,MCO,17,114
FNT,MSP,5,66
FNT,ORD,12,98
FNT,PIT,0,0
FNT,RSW,2,32
FNT,TPA,6,125
FOE,LNK,0,0
FOE,MCI,0,0
FSD,ATL,6,18
FSD,BIS,0,0
FSD,CID,0,0
FSD,COS,0,0
FSD,CPR,0,0
FSD,CVG,59,123
FSD,DEN,74,412
FSD,DSM,0,0
FSD,FAR,0,0
FSD,GJT,0,0
FSD,GRR,0,0
FSD,LAS,3,6
FSD,LNK,0,0
FSD,MLI,0,0
FSD,MSN,0,0
FSD,MSP,42,260
FSD,MTJ,0,0
FSD,OMA,0,0
FSD,ORD,41,314
FSD,PHX,2,1
FSD,RAP,0,0
FSD,RFD,0,0
FSD,SLC,1,24
FSD,STL,0,0
FSD,SUX,0,0
FSM,DFW,99,285
FWA,ATL,126,258
FWA,CAK,0,0
FWA,CLE,0,0
FWA,CMH,0,0
FWA,CVG,112,263
FWA,DAY,0,0
FWA,DFW,31,141
FWA,DTW,0,0
FWA,IND,0,0
FWA,ORD,54,363
FWA,PIT,0,0
FWA,SBN,0,0
FWA,TOL,0,0
GCN,FLG,0,0
GCN,LAS,0,0
GCN,PHX,0,0
GEG,BIL,0,0
GEG,BOI,21,155
GEG,DEN,10,244
GEG,GJT,0,0
GEG,IDA,0,0
GEG,LAS,13,107
GEG,LAX,15,90
GEG,MSP,22,171
GEG,OAK,6,34
GEG,ORD,3,55
GEG,PDX,8,434
GEG,PHX,23,149
GEG,PIH,0,0
GEG,PSC,0,0
GEG,RAP,0,0
GEG,SEA,127,1609
GEG,SFO,0,0
GEG,SKA,0,0
GEG,SLC,66,520
GEG,TWF,0,0
GFK,MSP,53,148
GGG,DFW,36,77
GJT,CDC,0,0
GJT,COS,0,0
GJT,DEN,110,470
GJT,DRO,0,0
GJT,HDN,0,0
GJT,LAS,0,0
GJT,MTJ,1,0
GJT,OGD,0,0
GJT,PHX,9,110
GJT,PIH,0,0
GJT,SBA,0,0
GJT,SLC,92,379
GNV,ATL,251,584
GNV,CHA,0,0
GNV,CLT,0,2
GNV,DAB,0,0
GNV,EYW,0,0
GNV,MCN,0,0
GNV,MCO,0,0
GNV,MIA,0,0
GNV,MLB,0,0
GNV,RSW,1,0
GNV,TLH,0,0
GPT,ATL,182,673
GPT,BTR,0,0
GPT,DFW,14,65
GPT,FLL,1,18
GPT,IAH,38,198
GPT,JAN,0,0
GPT,LGA,0,0
GPT,MCO,10,15
GPT,MEM,27,90
GPT,MOB,0,0
GPT,PNS,0,0
GPT,SHV,0,0
GPT,TPA,1,15
GRB,ATL,12,23
GRB,ATW,0,0
GRB,AZO,0,0
GRB,CVG,117,168
GRB,DFW,3,6
GRB,DTW,47,187
GRB,IAD,0,0
GRB,LEX,0,0
GRB,MKE,0,0
GRB,MQT,16,25
GRB,MSN,0,0
GRB,MSP,52,228
GRB,ORD,62,258
GRK,ATL,6,49
GRK,DFW,139,228
GRK,IAH,55,383
GRR,ATL,210,581
GRR,BUF,0,0
GRR,CHA,0,0
GRR,CLE,37,116
GRR,CLT,0,0
GRR,CMH,0,0
GRR,CVG,217,483
GRR,DAY,0,0
GRR,DEN,0,7
GRR,DFW,24,181
GRR,DTW,120,394
GRR,EWR,49,40
GRR,FLL,0,1
GRR,GRB,0,0
GRR,IAH,33,80
GRR,IND,0,0
GRR,LAN,0,0
GRR,LAS,1,10
GRR,LGA,3,81
GRR,MBS,0,0
GRR,MCO,4,52
GRR,MEM,8,26
GRR,MKE,0,0
GRR,MSP,66,292
GRR,ORD,52,462
GRR,PHL,0,0
GRR,PIT,0,0
GRR,ROC,0,0
GRR,STL,0,0
GRR,TOL,0,0
GRR,TPA,10,47
GSO,ATL,111,688
GSO,AUS,0,0
GSO,BNA,0,0
GSO,BOS,89,190
GSO,BUF,1,0
GSO,BWI,0,0
GSO,CAE,0,0
GSO,CHS,0,0
GSO,CLE,0,0
GSO,CLT,17,215
GSO,CVG,288,467
GSO,DAY,0,0
GSO,DCA,0,0
GSO,DFW,68,295
GSO,DTW,10,92
GSO,EWR,19,224
GSO,FAY,0,0
GSO,FLL,10,24
GSO,GSP,0,0
GSO,IAD,18,65
GSO,IAH,19,197
GSO,ILM,0,0
GSO,JAN,0,0
GSO,JAX,0,0
GSO,JFK,48,118
GSO,LGA,228,341
GSO,MCO,22,110
GSO,MDW,0,0
GSO,MEM,0,0
GSO,MIA,3,46
GSO,MSY,0,0
GSO,MYR,0,0
GSO,OKC,0,0
GSO,ORD,16,197
GSO,ORF,0,0
GSO,PBI,0,0
GSO,PHL,4,46
GSO,PIT,0,0
GSO,RDU,0,1
GSO,RIC,0,0
GSO,ROA,1,1
GSO,RSW,0,0
GSO,SDF,0,0
GSO,SHV,0,0
GSO,TPA,2,22
GSP,ATL,130,420
GSP,AVL,0,0
GSP,AVP,0,0
GSP,BNA,0,0
GSP,BWI,0,0
GSP,CAE,0,0
GSP,CHS,0,0
GSP,CLE,9,35
GSP,CLT,0,0
GSP,CVG,163,333
GSP,DAB,0,0
GSP,DCA,0,0
GSP,DFW,30,225
GSP,DTW,11,97
GSP,EWR,8,93
GSP,FLL,0,0
GSP,GSO,0,0
GSP,IAD,16,168
GSP,IAH,14,91
GSP,JAX,0,0
GSP,LGA,80,139
GSP,MCO,79,55
GSP,MDW,0,0
GSP,MEM,0,0
GSP,MLB,0,0
GSP,MSY,3,1
GSP,ORD,29,200
GSP,PBI,0,0
GSP,PHL,0,0
GSP,PIT,0,0
GSP,RDU,0,0
GSP,SAV,0,0
GSP,TPA,6,14
GST,JNU,0,17
GTF,BIL,0,0
GTF,BZN,0,0
GTF,CPR,0,0
GTF,DEN,8,69
GTF,FCA,23,49
GTF,GJT,0,0
GTF,HLN,0,1
GTF,IDA,0,0
GTF,MSO,0,1
GTF,MSP,28,93
GTF,PIH,0,0
GTF,SLC,39,264
GTF,TWF,0,0
GTR,AEX,0,2
GTR,ATL,75,228
GTR,DFW,5,33
GTR,MEI,0,1
GUC,ATL,0,3
GUC,BNA,0,0
GUC,DEN,14,42
GUC,DFW,1,4
GUC,EWR,1,2
GUC,HDN,0,0
GUC,IAH,3,9
GUC,OMA,0,0
GUC,ORD,0,0
GUC,SLC,0,0
GUM,HNL,0,0
GUM,ROP,0,0
GUM,ROR,0,0
GUM,SPN,0,0
GUM,YAP,0,0
HDN,ATL,2,8
HDN,CLE,0,0
HDN,CVG,0,0
HDN,DEN,47,73
HDN,DFW,8,22
HDN,EWR,0,3
HDN,GJT,0,0
HDN,IAH,4,21
HDN,LAX,0,0
HDN,MSP,5,7
HDN,ORD,3,8
HDN,PHX,0,0
HDN,SFO,0,0
HDN,SJC,0,0
HDN,SLC,8,49
HDN,STL,0,0
HKY,ATL,9,35
HLN,BIL,4,31
HLN,BTM,0,1
HLN,BZN,1,0
HLN,DEN,0,1
HLN,FCA,0,0
HLN,GJT,0,0
HLN,GTF,0,0
HLN,IDA,0,0
HLN,MSO,1,1
HLN,PIH,0,0
HLN,SLC,80,297
HLN,TWF,0,0
HNL,ANC,2,24
HNL,ATL,1,43
HNL,CVG,1,28
HNL,DEN,0,44
HNL,DFW,2,71
HNL,DTW,0,8
HNL,EWR,0,46
HNL,GUM,0,0
HNL,IAH,2,92
HNL,ITO,13,316
HNL,JFK,0,0
HNL,KOA,7,420
HNL,LAS,2,328
HNL,LAX,10,1265
HNL,LIH,16,562
HNL,LNY,0,5
HNL,MKE,0,0
HNL,MKK,0,0
HNL,MSP,5,143
HNL,OAK,1,88
HNL,OGG,23,658
HNL,ONT,1,51
HNL,ORD,1,90
HNL,PDX,3,303
HNL,PHX,2,340
HNL,SAN,2,188
HNL,SEA,9,454
HNL,SFO,6,685
HNL,SJC,1,93
HNL,SLC,0,27
HNL,SMF,4,196
HNL,SNA,0,38
HNL,STL,0,3
HOU,ABQ,36,372
HOU,ATL,97,575
HOU,AUS,137,1319
HOU,BHM,42,420
HOU,BNA,85,1063
HOU,BWI,78,566
HOU,CLE,0,6
HOU,CRP,77,530
HOU,CVG,40,65
HOU,DAL,488,3835
HOU,DCA,0,0
HOU,DEN,1,16
HOU,DFW,240,344
HOU,DTW,0,0
HOU,ELP,44,409
HOU,EWR,1,12
HOU,FLL,8,167
HOU,HRL,112,1124
HOU,IAD,0,0
HOU,IAH,0,0
HOU,JAN,65,803
HOU,JAX,1,102
HOU,JFK,3,13
HOU,LAS,75,587
HOU,LAX,46,432
HOU,LBB,0,0
HOU,LGA,30,81
HOU,LIT,19,177
HOU,MAF,20,333
HOU,MCI,0,0
HOU,MCO,32,306
HOU,MDW,94,766
HOU,MEM,0,0
HOU,MIA,0,0
HOU,MSP,0,0
HOU,MSY,191,2547
HOU,OAK,6,112
HOU,OKC,59,657
HOU,ORD,0,0
HOU,PHL,21,158
HOU,PHX,86,819
HOU,PVD,0,0
HOU,RNO,0,0
HOU,RSW,0,0
HOU,SAN,0,3
HOU,SAT,136,1508
HOU,SLC,0,0
HOU,STL,66,828
HOU,TPA,14,109
HOU,TUL,37,617
HPN,ALB,0,0
HPN,ATL,206,451
HPN,BOS,0,0
HPN,BTV,1,1
HPN,CLE,16,67
HPN,CLT,0,0
HPN,CVG,117,168
HPN,DTW,23,58
HPN,EWR,0,0
HPN,FLL,0,0
HPN,HVN,0,0
HPN,IAD,26,91
HPN,JFK,0,0
HPN,LGA,0,0
HPN,MCO,2,26
HPN,MSP,0,0
HPN,ORD,162,772
HPN,PBI,1,39
HPN,PIT,0,0
HPN,PVD,0,0
HPN,RDU,0,0
HPN,RSW,0,3
HPN,SWF,0,0
HPN,TPA,0,2
HRL,AUS,4,103
HRL,DAL,0,0
HRL,DFW,0,0
HRL,HOU,82,457
HRL,IAH,48,120
HRL,MFE,0,0
HRL,SAT,6,83
HRL,SHV,0,0
HSV,ATL,186,580
HSV,AUS,0,0
HSV,BHM,0,0
HSV,BNA,0,0
HSV,BTR,0,0
HSV,CLT,1,0
HSV,CVG,171,309
HSV,DCA,130,196
HSV,DFW,134,222
HSV,EWR,31,39
HSV,IAD,1,31
HSV,IAH,21,144
HSV,JAN,0,0
HSV,LIT,0,0
HSV,MCI,0,0
HSV,MCO,47,79
HSV,MEM,0,0
HSV,MLU,0,0
HSV,ORD,27,37
HSV,RDU,0,0
HSV,SHV,0,0
HSV,STL,0,0
HSV,TPA,21,38
HTS,AGS,0,0
HTS,ATL,27,39
HTS,CLT,0,0
HTS,CRW,0,0
HTS,CVG,84,110
HTS,JAN,0,0
HTS,MCN,0,0
HTS,PIT,0,0
HTS,ROA,0,0
HTS,SDF,0,0
HVN,CVG,75,129
HVN,HPN,0,0
HVN,ORD,0,0
IAD,ABE,23,80
IAD,ABQ,0,21
IAD,ALB,36,330
IAD,ATL,163,1217
IAD,ATW,0,0
IAD,AUS,12,170
IAD,BDL,63,623
IAD,BGM,26,96
IAD,BHM,1,31
IAD,BNA,38,533
IAD,BOS,133,1582
IAD,BTV,36,495
IAD,BUF,62,605
IAD,BWI,0,0
IAD,CAE,45,701
IAD,CHO,26,153
IAD,CHS,58,785
IAD,CLE,64,773
IAD,CLT,101,1140
IAD,CMH,31,352
IAD,CRW,60,270
IAD,CVG,363,384
IAD,DAB,4,98
IAD,DAY,28,164
IAD,DCA,0,1
IAD,DEN,134,870
IAD,DFW,188,374
IAD,DTW,136,1180
IAD,EGE,0,0
IAD,EWR,73,950
IAD,FLL,53,477
IAD,GSO,44,480
IAD,GSP,42,686
IAD,HOU,0,0
IAD,HPN,54,291
IAD,HSV,10,178
IAD,IAH,31,246
IAD,ILG,0,0
IAD,IND,20,279
IAD,ISP,0,0
IAD,JAX,79,695
IAD,JFK,229,1176
IAD,LAN,2,65
IAD,LAS,74,508
IAD,LAX,209,1235
IAD,LFT,0,0
IAD,LGA,48,571
IAD,LGB,26,416
IAD,MCI,5,113
IAD,MCO,108,1025
IAD,MDT,35,235
IAD,MDW,17,147
IAD,MEM,3,26
IAD,MHT,42,553
IAD,MIA,106,428
IAD,MKE,0,0
IAD,MLB,19,23
IAD,MSP,83,370
IAD,MSY,48,251
IAD,MYR,4,125
IAD,OAK,74,442
IAD,OKC,0,0
IAD,ONT,0,0
IAD,ORD,263,1313
IAD,ORF,61,584
IAD,PBI,4,160
IAD,PDX,35,156
IAD,PHF,0,0
IAD,PHL,20,336
IAD,PHX,76,431
IAD,PIT,61,611
IAD,PVD,34,350
IAD,PWM,53,544
IAD,RDU,38,553
IAD,RIC,12,67
IAD,ROA,37,184
IAD,ROC,45,463
IAD,RSW,2,107
IAD,SAN,63,356
IAD,SAT,3,25
IAD,SAV,30,603
IAD,SCE,35,97
IAD,SDF,7,223
IAD,SEA,69,461
IAD,SFO,162,945
IAD,SJC,35,137
IAD,SJU,32,162
IAD,SLC,4,124
IAD,SMF,28,156
IAD,SNA,0,0
IAD,SRQ,0,0
IAD,STL,2,8
IAD,STT,1,36
IAD,SWF,17,256
IAD,SYR,34,317
IAD,TLH,0,0
IAD,TPA,65,586
IAD,TUS,0,13
IAD,TYS,32,288
IAH,ABI,22,254
IAH,ABQ,238,628
IAH,ACT,25,233
IAH,AEX,187,351
IAH,AGS,8,14
IAH,AMA,195,465
IAH,ANC,15,79
IAH,ATL,385,1288
IAH,AUS,356,1170
IAH,AVL,45,89
IAH,BDL,28,97
IAH,BFL,80,114
IAH,BHM,260,553
IAH,BNA,273,673
IAH,BOI,45,73
IAH,BOS,175,530
IAH,BPT,97,262
IAH,BRO,268,432
IAH,BTR,333,798
IAH,BWI,140,544
IAH,CAE,86,186
IAH,CHA,40,61
IAH,CHS,104,187
IAH,CLE,203,759
IAH,CLL,74,282
IAH,CLT,230,737
IAH,CMH,132,349
IAH,COS,212,346
IAH,CRP,416,844
IAH,CRW,59,87
IAH,CVG,442,713
IAH,DAL,399,944
IAH,DAY,90,208
IAH,DCA,203,679
IAH,DEN,320,1415
IAH,DFW,656,1346
IAH,DRO,0,0
IAH,DSM,76,202
IAH,DTW,203,816
IAH,EFD,25,73
IAH,EGE,4,50
IAH,ELP,265,535
IAH,EWR,261,1119
IAH,FLL,166,477
IAH,GPT,208,450
IAH,GRK,85,308
IAH,GRR,83,100
IAH,GSO,109,220
IAH,GSP,106,152
IAH,GUC,4,11
IAH,HDN,24,63
IAH,HNL,31,227
IAH,HOU,0,0
IAH,HRL,187,357
IAH,HSV,156,276
IAH,IAD,139,284
IAH,ICT,177,340
IAH,ILE,32,260
IAH,IND,205,507
IAH,JAC,3,3
IAH,JAN,172,337
IAH,JAX,195,535
IAH,JFK,38,115
IAH,LAS,241,813
IAH,LAX,406,1562
IAH,LBB,213,440
IAH,LCH,141,330
IAH,LEX,105,173
IAH,LFT,375,779
IAH,LGA,204,676
IAH,LIT,264,510
IAH,LRD,133,217
IAH,MAF,234,503
IAH,MCI,317,838
IAH,MCO,199,663
IAH,MDW,0,0
IAH,MEM,289,650
IAH,MFE,280,797
IAH,MGM,64,94
IAH,MIA,219,623
IAH,MKE,134,276
IAH,MLU,76,364
IAH,MOB,192,345
IAH,MSN,0,0
IAH,MSP,276,886
IAH,MSY,335,1112
IAH,MTJ,33,94
IAH,OAK,84,312
IAH,OGG,6,53
IAH,OKC,290,718
IAH,OMA,233,560
IAH,ONT,115,316
IAH,ORD,295,1084
IAH,ORF,127,273
IAH,PBI,94,328
IAH,PDX,120,446
IAH,PHL,184,864
IAH,PHX,337,1257
IAH,PIA,0,0
IAH,PIT,156,409
IAH,PNS,219,469
IAH,PSP,75,145
IAH,PVD,0,0
IAH,RDU,210,536
IAH,RIC,100,217
IAH,RNO,30,108
IAH,RSW,88,273
IAH,SAN,203,667
IAH,SAT,398,1268
IAH,SAV,109,193
IAH,SBA,0,0
IAH,SDF,183,338
IAH,SEA,224,906
IAH,SFO,239,888
IAH,SHV,218,456
IAH,SJC,99,356
IAH,SJT,23,207
IAH,SJU,47,135
IAH,SLC,207,784
IAH,SMF,88,329
IAH,SNA,168,450
IAH,SRQ,35,54
IAH,STL,266,553
IAH,TLH,94,173
IAH,TPA,177,573
IAH,TUL,302,751
IAH,TUS,188,464
IAH,TXK,17,133
IAH,TYR,26,232
IAH,TYS,137,265
IAH,VCT,24,237
IAH,VPS,133,242
IAH,XNA,149,329
ICT,AMA,0,0
ICT,ATL,188,588
ICT,COS,0,0
ICT,CPR,0,0
ICT,CVG,39,56
ICT,DCA,0,0
ICT,DEN,29,372
ICT,DFW,104,444
ICT,IAH,39,119
ICT,LAS,0,0
ICT,LGA,0,0
ICT,LIT,0,0
ICT,LNK,0,0
ICT,MCI,0,0
ICT,MCO,1,2
ICT,MDW,0,0
ICT,MEM,0,0
ICT,OKC,0,0
ICT,OMA,0,0
ICT,ORD,60,409
ICT,PDX,0,0
ICT,PHX,2,29
ICT,PIT,0,0
ICT,SAT,0,0
ICT,SEA,0,0
ICT,SGF,0,0
ICT,SLC,0,11
ICT,SPI,0,0
ICT,STL,0,0
ICT,TUL,0,0
IDA,BZN,0,1
IDA,DEN,3,33
IDA,DFW,0,0
IDA,JAC,0,2
IDA,ORD,0,0
IDA,PIH,0,0
IDA,SLC,154,443
ILE,BPT,0,0
ILE,DFW,42,49
ILE,GRK,0,0
ILE,IAH,54,188
ILG,ATL,8,46
ILG,IAD,0,0
ILM,ATL,175,372
ILM,BWI,0,0
ILM,CLT,26,235
ILM,CVG,20,40
ILM,FLO,0,0
ILM,GSO,0,0
ILM,MCN,0,0
